file,rate,total_requests,concurrent_connections,request_rate,reply_rate_avg,reply_rate_stdev,reply_samples,total_size,200_statuses,net_io
test_freq_18_per_day_traditional.txt,279,5493,1020,91.3,91.5,50.5,12,160631.0,5461,14335.0 KB/s
test_freq_18_per_day_traditional.txt,159,9014,1020,103.8,105.9,43.0,17,160766.0,8959,16317.7 KB/s
test_freq_18_per_day_traditional.txt,99,10000,32,99.0,99.0,0.9,20,161743.0,10000,15649.3 KB/s
test_freq_18_per_day_traditional.txt,129,10000,80,128.9,128.8,3.4,15,161743.0,10000,20377.1 KB/s
test_freq_18_per_day_traditional.txt,144,10000,966,106.7,110.8,42.8,18,161454.0,9982,16838.5 KB/s
test_freq_18_per_day_traditional.txt,136,10000,329,105.4,111.1,47.3,18,161743.0,10000,16660.8 KB/s
test_freq_18_per_day_traditional.txt,132,10000,69,131.3,131.3,1.1,15,161743.0,10000,20761.5 KB/s
test_freq_18_per_day_traditional.txt,134,10000,122,132.5,132.5,1.4,15,161743.0,10000,20948.9 KB/s
test_freq_1_per_day_traditional.txt,520,3696,1020,67.8,72.8,60.4,10,140424.0,3507,9303.6 KB/s
test_freq_1_per_day_traditional.txt,279,6251,1020,104.7,113.0,54.5,11,149142.0,6251,15265.3 KB/s
test_freq_1_per_day_traditional.txt,159,10000,599,115.7,117.6,59.8,17,148720.0,9999,16820.4 KB/s
test_freq_1_per_day_traditional.txt,99,10000,25,99.0,99.0,0.8,20,148738.0,10000,14393.0 KB/s
test_freq_1_per_day_traditional.txt,129,10000,58,128.7,128.9,3.4,15,148738.0,10000,18718.3 KB/s
test_freq_1_per_day_traditional.txt,144,10000,102,143.6,143.4,5.4,13,148738.0,10000,20876.9 KB/s
test_freq_1_per_day_traditional.txt,151,10000,125,149.4,149.2,2.9,13,148738.0,10000,21726.0 KB/s
test_freq_1_per_day_traditional.txt,155,10000,401,114.9,117.6,59.3,17,148738.0,10000,16713.3 KB/s
test_freq_1_per_day_traditional.txt,153,10000,276,116.0,117.6,59.4,17,148738.0,10000,16868.9 KB/s
test_freq_2_per_day_synckit.txt,520,8928,1020,285.9,295.8,174.2,6,27010.0,8673,7567.8 KB/s
test_freq_2_per_day_synckit.txt,279,11482,94,318.6,319.0,1.5,7,27665.0,11482,8664.3 KB/s
test_freq_2_per_day_synckit.txt,399,10070,1020,205.7,223.2,170.9,9,27947.0,10070,5648.5 KB/s
test_freq_2_per_day_synckit.txt,339,11482,422,323.4,327.6,122.9,7,27665.0,11482,8792.6 KB/s
test_freq_2_per_day_synckit.txt,309,11482,317,311.0,327.6,47.7,7,27665.0,11482,8457.7 KB/s
test_freq_2_per_day_synckit.txt,324,11482,238,340.6,363.6,25.2,6,27665.0,11482,9261.4 KB/s
test_freq_2_per_day_synckit.txt,331,11482,265,378.1,378.0,25.7,6,27665.0,11482,10280.0 KB/s
test_freq_2_per_day_synckit.txt,335,11482,257,349.6,377.8,34.6,6,27665.0,11482,9505.2 KB/s
test_freq_2_per_day_synckit.txt,337,11482,246,384.8,385.2,22.2,5,27665.0,11482,10464.8 KB/s
test_freq_0.25_per_day_synckit.txt,520,7278,1020,158.0,158.4,148.7,9,50250.0,6961,7676.7 KB/s
test_freq_0.25_per_day_synckit.txt,279,12187,1020,204.7,220.1,129.4,11,51718.0,12187,10367.6 KB/s
test_freq_0.25_per_day_synckit.txt,159,14628,30,232.3,232.1,7.1,12,51781.0,14628,11779.5 KB/s
test_freq_0.25_per_day_synckit.txt,219,14628,622,210.5,224.9,129.6,13,51781.0,14628,10673.9 KB/s
test_freq_0.25_per_day_synckit.txt,189,14628,116,275.9,275.3,14.2,10,51781.0,14628,13991.8 KB/s
test_freq_0.25_per_day_synckit.txt,204,14628,192,298.0,298.2,14.6,9,51781.0,14628,15115.1 KB/s
test_freq_0.25_per_day_synckit.txt,211,14628,416,208.2,209.0,135.9,14,51781.0,14628,10559.0 KB/s
test_freq_0.25_per_day_synckit.txt,215,14628,454,208.3,209.0,138.2,14,51781.0,14628,10564.4 KB/s
test_freq_0.25_per_day_synckit.txt,213,14628,619,207.6,209.0,133.1,14,51781.0,14628,10529.4 KB/s
test_freq_24_per_day_traditional.txt,520,3575,1020,58.3,59.3,61.6,12,133260.0,2956,7593.8 KB/s
test_freq_24_per_day_traditional.txt,279,5474,1020,91.1,91.2,49.9,12,157912.0,5326,14068.6 KB/s
test_freq_24_per_day_traditional.txt,159,8949,1020,103.1,105.1,42.2,17,161649.0,8880,16290.5 KB/s
