test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Feb 2,Blog,Sync Kit,1,264,142,17,15,1,1,2010-02-01 21:16:29.059994-05
Feb 2,Blog,Sync Kit,2,234,116,15,14,1,1,2010-02-01 21:16:30.154599-05
Feb 2,Blog,Sync Kit,2,246,129,15,15,1,1,2010-02-01 21:17:07.553373-05
Feb 2,Blog,Sync Kit,2,247,128,17,14,1,1,2010-02-01 21:17:19.774831-05
Feb 2,Blog,Sync Kit,1,269,140,16,15,1,1,2010-02-01 21:17:21.990019-05
Feb 2,Blog,Sync Kit,2,244,126,16,14,1,1,2010-02-01 21:17:25.353013-05
Feb 2,Blog,Sync Kit,3,187,74,14,13,1,1,2010-02-01 21:06:21.479435-05
Feb 2,Blog,Sync Kit,1,260,142,16,15,1,1,2010-02-01 21:06:39.143325-05
Feb 2,Blog,Sync Kit,2,260,144,16,15,1,1,2010-02-01 21:06:40.267202-05
Feb 2,Blog,Sync Kit,3,201,85,15,13,1,1,2010-02-01 21:06:41.330826-05
Feb 2,Blog,Sync Kit,6,254,140,16,15,1,1,2010-02-01 21:06:44.614782-05
Feb 2,Blog,Sync Kit,3,258,142,16,15,1,1,2010-02-01 21:06:47.945297-05
Feb 2,Blog,Sync Kit,4,231,117,14,14,1,1,2010-02-01 21:06:49.035342-05
Feb 2,Blog,Sync Kit,6,213,99,15,13,1,1,2010-02-01 21:06:51.196412-05
Feb 2,Blog,Sync Kit,1,256,141,16,15,1,1,2010-02-01 21:06:52.305733-05
Feb 2,Blog,Sync Kit,3,227,113,16,15,1,1,2010-02-01 21:06:54.44284-05
Feb 2,Blog,Sync Kit,4,230,117,15,14,1,1,2010-02-01 21:06:55.53285-05
Feb 2,Blog,Sync Kit,6,254,139,16,14,1,1,2010-02-01 21:07:03.281165-05
Feb 2,Blog,Sync Kit,1,231,117,15,14,1,1,2010-02-01 21:07:04.388001-05
Feb 2,Blog,Sync Kit,2,271,154,16,15,1,1,2010-02-01 21:07:05.555771-05
Feb 2,Blog,Sync Kit,3,212,99,15,13,1,1,2010-02-01 21:07:06.656485-05
Feb 2,Blog,Sync Kit,4,199,87,14,13,1,1,2010-02-01 21:07:07.713402-05
Feb 2,Blog,Sync Kit,5,211,100,14,14,1,1,2010-02-01 21:07:08.77135-05
Feb 2,Blog,Sync Kit,1,259,142,17,15,1,1,2010-02-01 21:07:09.892399-05
Feb 2,Blog,Sync Kit,2,260,144,16,14,1,1,2010-02-01 21:07:11.010657-05
Feb 2,Blog,Sync Kit,3,188,74,15,13,1,1,2010-02-01 21:07:12.06031-05
Feb 2,Blog,Sync Kit,4,239,126,15,14,1,1,2010-02-01 21:07:13.158066-05
Feb 2,Blog,Sync Kit,5,219,106,15,13,1,1,2010-02-01 21:07:14.236432-05
Feb 2,Blog,Sync Kit,6,242,127,16,14,1,1,2010-02-01 21:07:15.355065-05
Feb 2,Blog,Sync Kit,1,266,145,16,16,1,1,2010-02-01 21:07:16.499529-05
Feb 2,Blog,Sync Kit,2,259,143,15,15,1,1,2010-02-01 21:07:17.643029-05
Feb 2,Blog,Sync Kit,3,187,74,14,12,1,1,2010-02-01 21:07:18.687561-05
Feb 2,Blog,Sync Kit,4,227,114,16,14,1,1,2010-02-01 21:07:19.765713-05
Feb 2,Blog,Sync Kit,5,216,102,15,13,1,1,2010-02-01 21:07:20.836936-05
Feb 2,Blog,Sync Kit,6,241,126,16,14,1,1,2010-02-01 21:07:21.928647-05
Feb 2,Blog,Sync Kit,1,261,144,16,16,1,1,2010-02-01 21:07:23.060454-05
Feb 2,Blog,Sync Kit,2,261,141,16,15,1,1,2010-02-01 21:07:24.18881-05
Feb 2,Blog,Sync Kit,3,196,83,15,13,1,1,2010-02-01 21:07:25.240082-05
Feb 2,Blog,Sync Kit,4,226,113,15,14,1,1,2010-02-01 21:07:26.317655-05
Feb 2,Blog,Sync Kit,5,218,101,15,14,1,1,2010-02-01 21:07:27.395339-05
Feb 2,Blog,Sync Kit,6,242,127,16,14,1,1,2010-02-01 21:07:28.495909-05
Feb 2,Blog,Sync Kit,1,259,143,16,15,1,1,2010-02-01 21:07:29.615219-05
Feb 2,Blog,Sync Kit,2,260,144,16,15,1,1,2010-02-01 21:07:30.735483-05
Feb 2,Blog,Sync Kit,3,200,85,15,12,1,1,2010-02-01 21:07:31.853442-05
Feb 2,Blog,Sync Kit,4,224,111,15,13,1,1,2010-02-01 21:07:32.94511-05
Feb 2,Blog,Sync Kit,5,228,113,16,14,1,1,2010-02-01 21:07:34.070421-05
Feb 2,Blog,Sync Kit,1,257,142,16,15,1,1,2010-02-01 21:07:35.207449-05
Feb 2,Blog,Sync Kit,2,258,142,16,14,1,1,2010-02-01 21:07:36.332499-05
Feb 2,Blog,Sync Kit,4,230,115,16,14,1,1,2010-02-01 21:07:38.461997-05
Feb 2,Blog,Sync Kit,3,203,88,14,14,1,1,2010-02-01 21:07:43.969386-05
Feb 2,Blog,Sync Kit,1,229,113,15,15,1,1,2010-02-01 21:07:47.205094-05
Feb 2,Blog,Sync Kit,3,261,145,16,15,1,1,2010-02-01 21:07:49.507633-05
Feb 2,Blog,Sync Kit,5,225,110,16,13,1,1,2010-02-01 21:07:51.639122-05
Feb 2,Blog,Sync Kit,6,201,89,14,13,1,1,2010-02-01 21:07:52.69301-05
Feb 2,Blog,Sync Kit,1,268,151,16,15,1,1,2010-02-01 21:07:53.832499-05
Feb 2,Blog,Sync Kit,2,260,144,16,15,1,1,2010-02-01 21:07:54.956942-05
Feb 2,Blog,Sync Kit,3,186,72,14,13,1,1,2010-02-01 21:07:56.004653-05
Feb 2,Blog,Sync Kit,4,227,113,15,15,1,1,2010-02-01 21:07:57.086229-05
Feb 2,Blog,Sync Kit,5,219,103,15,13,1,1,2010-02-01 21:07:58.158781-05
Feb 2,Blog,Sync Kit,1,261,145,16,15,1,1,2010-02-01 21:08:00.406134-05
Feb 2,Blog,Sync Kit,2,253,138,15,14,1,1,2010-02-01 21:08:01.521191-05
Feb 2,Blog,Sync Kit,3,197,83,15,13,1,1,2010-02-01 21:08:02.635212-05
Feb 2,Blog,Sync Kit,5,217,102,15,13,1,1,2010-02-01 21:08:04.857832-05
Feb 2,Blog,Sync Kit,6,241,127,15,15,1,1,2010-02-01 21:08:05.968785-05
Feb 2,Blog,Sync Kit,2,260,143,17,14,1,1,2010-02-01 21:08:13.763824-05
Feb 2,Blog,Sync Kit,1,239,125,16,14,1,1,2010-02-01 21:08:43.424182-05
Feb 2,Blog,Sync Kit,3,202,87,14,13,1,1,2010-02-01 21:08:45.629175-05
Feb 2,Blog,Sync Kit,5,229,113,15,14,1,1,2010-02-01 21:08:47.802569-05
Feb 2,Blog,Sync Kit,6,215,102,14,13,1,1,2010-02-01 21:08:48.881555-05
Feb 2,Blog,Sync Kit,1,255,139,16,15,1,1,2010-02-01 21:08:49.991615-05
Feb 2,Blog,Sync Kit,2,251,131,16,15,1,1,2010-02-01 21:17:30.928316-05
Feb 2,Blog,Sync Kit,1,274,154,17,15,1,1,2010-02-01 21:17:34.389823-05
Feb 2,Blog,Sync Kit,2,247,128,16,14,1,1,2010-02-01 21:17:48.846891-05
Feb 2,Blog,Sync Kit,1,261,141,16,15,1,1,2010-02-01 21:17:49.969398-05
Feb 2,Blog,Sync Kit,1,263,143,16,15,1,1,2010-02-01 21:17:54.477605-05
Feb 2,Blog,Sync Kit,2,235,117,15,14,1,1,2010-02-01 21:15:34.935163-05
Feb 2,Blog,Sync Kit,2,241,116,16,14,1,1,2010-02-01 21:15:40.471429-05
Feb 2,Blog,Sync Kit,1,231,114,16,14,1,1,2010-02-01 21:15:41.563265-05
Feb 2,Blog,Sync Kit,1,232,89,42,13,1,1,2010-02-01 21:15:42.658845-05
Feb 2,Blog,Sync Kit,1,270,153,16,15,1,1,2010-02-01 21:15:43.785589-05
Feb 2,Blog,Sync Kit,2,233,115,15,14,1,1,2010-02-01 21:15:49.253978-05
Feb 2,Blog,Sync Kit,1,232,117,15,14,1,1,2010-02-01 21:15:50.350667-05
Feb 2,Blog,Sync Kit,1,261,141,17,15,1,1,2010-02-01 21:15:51.475169-05
Feb 2,Blog,Sync Kit,1,231,113,16,14,1,1,2010-02-01 21:15:53.698906-05
Feb 2,Blog,Sync Kit,2,232,114,16,14,1,1,2010-02-01 21:15:55.918445-05
Feb 2,Blog,Sync Kit,1,256,138,17,15,1,1,2010-02-01 21:16:03.771587-05
Feb 2,Blog,Sync Kit,2,233,115,16,14,1,1,2010-02-01 21:16:04.865469-05
Feb 2,Blog,Sync Kit,1,232,114,16,14,1,1,2010-02-01 21:16:07.051748-05
Feb 2,Blog,Sync Kit,3,190,76,15,13,1,1,2010-02-01 21:07:37.381376-05
Feb 2,Blog,Sync Kit,2,260,144,16,16,1,1,2010-02-01 21:07:48.368601-05
Feb 2,Blog,Sync Kit,4,239,126,15,15,1,1,2010-02-01 21:08:03.744299-05
Feb 2,Blog,Sync Kit,2,273,154,17,14,1,1,2010-02-01 21:08:08.226805-05
Feb 2,Blog,Sync Kit,4,227,114,15,13,1,1,2010-02-01 21:08:10.383672-05
Feb 2,Blog,Sync Kit,3,191,75,15,13,1,1,2010-02-01 21:08:14.816646-05
Feb 2,Blog,Sync Kit,4,227,113,15,14,1,1,2010-02-01 21:08:22.489808-05
Feb 2,Blog,Sync Kit,5,214,101,15,13,1,1,2010-02-01 21:08:23.559315-05
Feb 2,Blog,Sync Kit,6,243,127,16,14,1,1,2010-02-01 21:08:24.671451-05
Feb 2,Blog,Sync Kit,1,257,143,16,14,1,1,2010-02-01 21:08:25.798802-05
Feb 2,Blog,Sync Kit,3,202,86,15,13,1,1,2010-02-01 21:08:52.185511-05
Feb 2,Blog,Sync Kit,6,255,139,16,14,1,1,2010-02-01 21:08:55.473313-05
Feb 2,Blog,Sync Kit,1,232,117,16,14,1,1,2010-02-01 21:08:56.603794-05
Feb 2,Blog,Sync Kit,1,260,142,16,14,1,1,2010-02-01 21:16:08.175701-05
Feb 2,Blog,Sync Kit,2,235,117,16,14,1,1,2010-02-01 21:16:11.487809-05
Feb 2,Blog,Sync Kit,1,230,113,15,15,1,1,2010-02-01 21:16:13.640433-05
Feb 2,Blog,Sync Kit,1,216,100,15,14,1,1,2010-02-01 21:16:14.714053-05
Feb 2,Blog,Sync Kit,1,231,114,15,14,1,1,2010-02-01 21:16:22.362793-05
Feb 2,Blog,Sync Kit,2,231,114,15,14,1,1,2010-02-01 21:16:27.925425-05
Feb 2,Blog,Sync Kit,2,231,113,15,14,1,1,2010-02-01 21:16:33.542763-05
Feb 2,Blog,Sync Kit,1,232,115,16,14,1,1,2010-02-01 21:16:34.948901-05
Feb 2,Blog,Sync Kit,1,263,144,16,15,1,1,2010-02-01 21:16:36.082961-05
Feb 2,Blog,Sync Kit,2,248,128,16,15,1,1,2010-02-01 21:16:37.193738-05
Feb 2,Blog,Sync Kit,1,233,114,16,15,1,1,2010-02-01 21:16:38.311207-05
Feb 2,Blog,Sync Kit,1,318,199,16,15,1,1,2010-02-01 21:16:39.500404-05
Feb 2,Blog,Sync Kit,2,256,138,16,14,1,1,2010-02-01 21:16:40.617215-05
Feb 2,Blog,Sync Kit,1,261,142,16,15,1,1,2010-02-01 21:16:41.854199-05
Feb 2,Blog,Sync Kit,1,264,132,16,14,1,1,2010-02-01 21:16:44.109195-05
Feb 2,Blog,Sync Kit,1,249,128,16,14,1,1,2010-02-01 21:16:52.991617-05
Feb 2,Blog,Sync Kit,1,261,143,16,14,1,1,2010-02-01 21:16:54.111102-05
Feb 2,Blog,Sync Kit,2,249,128,16,15,1,1,2010-02-01 21:16:57.493844-05
Feb 2,Blog,Sync Kit,1,233,116,16,14,1,1,2010-02-01 21:16:59.658852-05
Feb 2,Blog,Sync Kit,1,233,115,15,14,1,1,2010-02-01 21:17:01.873571-05
Feb 2,Blog,Sync Kit,1,260,140,17,15,1,1,2010-02-01 21:17:08.67429-05
Feb 2,Blog,Sync Kit,2,246,129,15,14,1,1,2010-02-01 21:17:09.786788-05
Feb 2,Blog,Sync Kit,1,247,128,16,14,1,1,2010-02-01 21:17:10.897205-05
Feb 2,Blog,Sync Kit,1,220,102,15,14,1,1,2010-02-01 21:17:20.859006-05
Feb 2,Blog,Sync Kit,2,246,128,16,14,1,1,2010-02-01 21:17:23.123222-05
Feb 2,Blog,Sync Kit,1,261,142,16,14,1,1,2010-02-01 21:17:26.477823-05
Feb 2,Blog,Sync Kit,1,243,124,16,14,1,1,2010-02-01 21:17:37.737849-05
Feb 2,Blog,Sync Kit,1,258,140,16,15,1,1,2010-02-01 21:17:38.854816-05
Feb 2,Blog,Sync Kit,5,216,103,14,14,1,1,2010-02-01 21:07:39.536659-05
Feb 2,Blog,Sync Kit,6,258,141,16,15,1,1,2010-02-01 21:07:40.648169-05
Feb 2,Blog,Sync Kit,2,256,140,16,15,1,1,2010-02-01 21:07:42.904559-05
Feb 2,Blog,Sync Kit,5,231,115,15,14,1,1,2010-02-01 21:08:11.472683-05
Feb 2,Blog,Sync Kit,4,227,112,16,14,1,1,2010-02-01 21:08:15.905119-05
Feb 2,Blog,Sync Kit,1,259,144,16,15,1,1,2010-02-01 21:08:19.229715-05
Feb 2,Blog,Sync Kit,1,262,142,17,15,1,1,2010-02-01 21:08:31.268612-05
Feb 2,Blog,Sync Kit,2,256,141,16,14,1,1,2010-02-01 21:08:32.412575-05
Feb 2,Blog,Sync Kit,1,261,145,15,15,1,1,2010-02-01 21:08:37.94549-05
Feb 2,Blog,Sync Kit,2,270,153,17,15,1,1,2010-02-01 21:08:57.733125-05
Feb 2,Blog,Sync Kit,1,243,128,16,14,1,1,2010-02-01 21:09:02.040814-05
Feb 2,Blog,Sync Kit,1,257,140,16,15,1,1,2010-02-01 21:15:33.802659-05
Feb 2,Blog,Sync Kit,1,233,116,16,14,1,1,2010-02-01 21:15:47.038444-05
Feb 2,Blog,Sync Kit,1,259,141,16,15,1,1,2010-02-01 21:15:48.156861-05
Feb 2,Blog,Sync Kit,1,261,142,17,14,1,1,2010-02-01 21:15:54.824334-05
Feb 2,Blog,Sync Kit,2,233,114,16,14,1,1,2010-02-01 21:15:58.136151-05
Feb 2,Blog,Sync Kit,1,262,143,16,15,1,1,2010-02-01 21:15:59.263136-05
Feb 2,Blog,Sync Kit,1,222,99,15,13,1,1,2010-02-01 21:16:51.863062-05
Feb 2,Blog,Sync Kit,2,247,127,16,14,1,1,2010-02-01 21:16:55.251902-05
Feb 2,Blog,Sync Kit,1,261,142,17,14,1,1,2010-02-01 21:16:56.38093-05
Feb 2,Blog,Sync Kit,1,216,100,15,13,1,1,2010-02-01 21:16:58.568275-05
Feb 2,Blog,Sync Kit,1,251,131,16,14,1,1,2010-02-01 21:17:00.776773-05
Feb 2,Blog,Sync Kit,1,262,143,16,15,1,1,2010-02-01 21:17:06.445019-05
Feb 2,Blog,Sync Kit,1,216,100,15,13,1,1,2010-02-01 21:17:11.971222-05
Feb 2,Blog,Sync Kit,1,231,114,15,14,1,1,2010-02-01 21:17:15.29346-05
Feb 2,Blog,Sync Kit,1,266,145,16,15,1,1,2010-02-01 21:17:24.251123-05
Feb 2,Blog,Sync Kit,2,248,130,16,14,1,1,2010-02-01 21:17:27.58827-05
Feb 2,Blog,Sync Kit,1,245,126,15,15,1,1,2010-02-01 21:17:28.696626-05
Feb 2,Blog,Sync Kit,2,250,129,16,14,1,1,2010-02-01 21:17:55.592588-05
Feb 2,Blog,Sync Kit,1,216,98,14,14,1,1,2010-02-01 21:15:32.692528-05
Feb 2,Blog,Sync Kit,1,234,116,16,14,1,1,2010-02-01 21:15:36.031081-05
Feb 2,Blog,Sync Kit,1,261,142,17,14,1,1,2010-02-01 21:15:37.151307-05
Feb 2,Blog,Sync Kit,1,200,85,16,13,1,1,2010-02-01 21:15:45.948848-05
Feb 2,Blog,Sync Kit,2,229,112,15,14,1,1,2010-02-01 21:15:52.594917-05
Feb 2,Blog,Sync Kit,2,236,117,16,14,1,1,2010-02-01 21:16:00.362311-05
Feb 2,Blog,Sync Kit,1,213,97,16,13,1,1,2010-02-01 21:16:15.787175-05
Feb 2,Blog,Sync Kit,1,261,140,16,15,1,1,2010-02-01 21:16:45.232258-05
Feb 2,Blog,Sync Kit,1,244,127,16,14,1,1,2010-02-01 21:17:03.017953-05
Feb 2,Blog,Sync Kit,1,259,140,16,15,1,1,2010-02-01 21:17:04.180891-05
Feb 2,Blog,Sync Kit,2,245,127,16,14,1,1,2010-02-01 21:17:05.321318-05
Feb 2,Blog,Sync Kit,1,259,140,16,15,1,1,2010-02-01 21:17:13.086143-05
Feb 2,Blog,Sync Kit,1,240,114,16,14,1,1,2010-02-01 21:07:41.784083-05
Feb 2,Blog,Sync Kit,4,208,96,15,13,1,1,2010-02-01 21:07:45.038566-05
Feb 2,Blog,Sync Kit,5,210,98,14,14,1,1,2010-02-01 21:07:46.095127-05
Feb 2,Blog,Sync Kit,4,191,75,18,12,1,1,2010-02-01 21:07:50.557847-05
Feb 2,Blog,Sync Kit,1,261,146,16,14,1,1,2010-02-01 21:08:07.092216-05
Feb 2,Blog,Sync Kit,3,202,87,14,13,1,1,2010-02-01 21:08:09.297689-05
Feb 2,Blog,Sync Kit,1,271,155,16,14,1,1,2010-02-01 21:08:12.624367-05
Feb 2,Blog,Sync Kit,2,258,141,16,14,1,1,2010-02-01 21:08:20.354045-05
Feb 2,Blog,Sync Kit,6,251,138,16,14,1,1,2010-02-01 21:08:36.827838-05
Feb 2,Blog,Sync Kit,3,234,112,16,15,1,1,2010-02-01 21:08:40.133099-05
Feb 2,Blog,Sync Kit,3,214,100,15,13,1,1,2010-02-01 21:08:58.806438-05
Feb 2,Blog,Sync Kit,2,248,129,16,14,1,1,2010-02-01 21:17:14.198816-05
Feb 2,Blog,Sync Kit,1,272,154,16,14,1,1,2010-02-01 21:17:32.061047-05
Feb 2,Blog,Sync Kit,2,250,130,16,15,1,1,2010-02-01 21:17:33.203687-05
Feb 2,Blog,Sync Kit,2,252,132,16,15,1,1,2010-02-01 21:17:35.504537-05
Feb 2,Blog,Sync Kit,1,236,116,16,14,1,1,2010-02-01 21:17:36.604161-05
Feb 2,Blog,Sync Kit,1,263,143,16,15,1,1,2010-02-01 21:17:41.090332-05
Feb 2,Blog,Sync Kit,2,250,131,15,15,1,1,2010-02-01 21:17:42.201508-05
Feb 2,Blog,Sync Kit,1,231,114,15,14,1,1,2010-02-01 21:17:43.292759-05
Feb 2,Blog,Sync Kit,1,234,115,16,15,1,1,2010-02-01 21:17:44.388866-05
Feb 2,Blog,Sync Kit,1,261,141,17,15,1,1,2010-02-01 21:17:45.509664-05
Feb 2,Blog,Sync Kit,2,249,129,16,14,1,1,2010-02-01 21:17:46.620422-05
Feb 2,Blog,Sync Kit,1,259,139,17,15,1,1,2010-02-01 21:17:47.739518-05
Feb 2,Blog,Sync Kit,2,251,131,16,14,1,1,2010-02-01 21:17:51.082531-05
Feb 2,Blog,Sync Kit,1,262,142,16,14,1,1,2010-02-01 21:17:52.204379-05
Feb 2,Blog,Sync Kit,2,260,141,16,14,1,1,2010-02-01 21:17:53.354887-05
Feb 2,Blog,Sync Kit,1,232,114,16,14,1,1,2010-02-01 21:17:56.68502-05
Feb 2,Blog,Sync Kit,1,259,139,17,14,1,1,2010-02-01 21:18:00.002144-05
Feb 2,Blog,Sync Kit,1,216,97,15,14,1,1,2010-02-01 21:18:02.239798-05
Feb 2,Blog,Sync Kit,5,217,101,15,14,1,1,2010-02-01 21:13:52.934365-05
Feb 2,Blog,Sync Kit,1,218,113,15,14,1,1,2010-02-01 21:13:54.305735-05
Feb 2,Blog,Sync Kit,1,348,115,16,15,1,1,2010-02-01 21:14:01.181118-05
Feb 2,Blog,Sync Kit,2,234,116,15,15,1,1,2010-02-01 21:14:10.126764-05
Feb 2,Blog,Sync Kit,1,256,140,16,14,1,1,2010-02-01 21:14:35.50958-05
Feb 2,Blog,Sync Kit,2,234,117,14,15,1,1,2010-02-01 21:14:36.606031-05
Feb 2,Blog,Sync Kit,1,231,114,16,14,1,1,2010-02-01 21:14:45.276896-05
Feb 2,Blog,Sync Kit,2,229,113,15,14,1,1,2010-02-01 21:14:47.459385-05
Feb 2,Blog,Sync Kit,1,235,117,16,14,1,1,2010-02-01 21:14:49.68322-05
Feb 2,Blog,Sync Kit,1,261,142,17,14,1,1,2010-02-01 21:14:51.898103-05
Feb 2,Blog,Sync Kit,1,235,116,15,14,1,1,2010-02-01 21:14:56.337624-05
Feb 2,Blog,Sync Kit,1,258,140,16,15,1,1,2010-02-01 21:14:58.54634-05
Feb 2,Blog,Sync Kit,6,259,138,16,14,1,1,2010-02-01 21:07:59.271713-05
Feb 2,Blog,Sync Kit,5,212,99,15,13,1,1,2010-02-01 21:08:16.972088-05
Feb 2,Blog,Sync Kit,6,244,127,16,15,1,1,2010-02-01 21:08:18.073172-05
Feb 2,Blog,Sync Kit,3,199,87,15,12,1,1,2010-02-01 21:08:21.410582-05
Feb 2,Blog,Sync Kit,2,257,140,16,14,1,1,2010-02-01 21:08:26.923022-05
Feb 2,Blog,Sync Kit,3,198,84,15,13,1,1,2010-02-01 21:08:27.979209-05
Feb 2,Blog,Sync Kit,4,226,114,15,13,1,1,2010-02-01 21:08:29.061357-05
Feb 2,Blog,Sync Kit,5,230,116,16,13,1,1,2010-02-01 21:08:30.145226-05
Feb 2,Blog,Sync Kit,3,198,84,14,13,1,1,2010-02-01 21:08:33.49957-05
Feb 2,Blog,Sync Kit,4,224,110,16,14,1,1,2010-02-01 21:08:34.593789-05
Feb 2,Blog,Sync Kit,5,217,102,15,14,1,1,2010-02-01 21:08:35.706585-05
Feb 2,Blog,Sync Kit,2,231,115,15,13,1,1,2010-02-01 21:08:39.036118-05
Feb 2,Blog,Sync Kit,4,228,115,15,14,1,1,2010-02-01 21:08:41.219628-05
Feb 2,Blog,Sync Kit,5,217,101,14,14,1,1,2010-02-01 21:08:42.294814-05
Feb 2,Blog,Sync Kit,2,261,145,17,14,1,1,2010-02-01 21:08:44.56659-05
Feb 2,Blog,Sync Kit,4,228,114,15,15,1,1,2010-02-01 21:08:46.718781-05
Feb 2,Blog,Sync Kit,2,263,146,16,15,1,1,2010-02-01 21:08:51.122443-05
Feb 2,Blog,Sync Kit,4,228,114,15,14,1,1,2010-02-01 21:08:53.271493-05
Feb 2,Blog,Sync Kit,5,216,101,15,13,1,1,2010-02-01 21:08:54.339422-05
Feb 2,Blog,Sync Kit,4,212,99,14,13,1,1,2010-02-01 21:08:59.872184-05
Feb 2,Blog,Sync Kit,5,214,101,14,13,1,1,2010-02-01 21:09:00.937762-05
Feb 2,Blog,Sync Kit,2,274,158,16,15,1,1,2010-02-01 21:09:03.209053-05
Feb 2,Blog,Sync Kit,3,200,83,15,14,1,1,2010-02-01 21:09:04.307733-05
Feb 2,Blog,Sync Kit,4,207,97,14,13,1,1,2010-02-01 21:09:05.391345-05
Feb 2,Blog,Sync Kit,5,213,99,14,14,1,1,2010-02-01 21:09:06.487092-05
Feb 2,Blog,Sync Kit,1,257,141,16,15,1,1,2010-02-01 21:09:07.607521-05
Feb 2,Blog,Sync Kit,2,259,142,16,15,1,1,2010-02-01 21:09:08.735294-05
Feb 2,Blog,Sync Kit,3,191,75,15,13,1,1,2010-02-01 21:09:09.786229-05
Feb 2,Blog,Sync Kit,4,226,111,16,14,1,1,2010-02-01 21:09:10.866165-05
Feb 2,Blog,Sync Kit,5,238,106,15,13,1,1,2010-02-01 21:09:11.958763-05
Feb 2,Blog,Sync Kit,6,253,137,16,14,1,1,2010-02-01 21:09:13.067277-05
Feb 2,Blog,Sync Kit,1,231,115,16,14,1,1,2010-02-01 21:09:14.165714-05
Feb 2,Blog,Sync Kit,2,270,153,17,14,1,1,2010-02-01 21:09:15.302602-05
Feb 2,Blog,Sync Kit,3,197,84,15,13,1,1,2010-02-01 21:09:16.356795-05
Feb 2,Blog,Sync Kit,4,200,89,14,13,1,1,2010-02-01 21:09:17.423455-05
Feb 2,Blog,Sync Kit,5,212,100,14,14,1,1,2010-02-01 21:09:18.483288-05
Feb 2,Blog,Sync Kit,1,242,128,15,14,1,1,2010-02-01 21:09:19.604348-05
Feb 2,Blog,Sync Kit,2,233,119,16,14,1,1,2010-02-01 21:09:20.743348-05
Feb 2,Blog,Sync Kit,3,244,129,16,14,1,1,2010-02-01 21:09:21.887827-05
Feb 2,Blog,Sync Kit,4,272,156,16,15,1,1,2010-02-01 21:09:23.021694-05
Feb 2,Blog,Sync Kit,5,203,89,15,14,1,1,2010-02-01 21:09:24.085283-05
Feb 2,Blog,Sync Kit,6,211,99,14,13,1,1,2010-02-01 21:09:25.152805-05
Feb 2,Blog,Sync Kit,1,258,141,17,15,1,1,2010-02-01 21:09:26.264069-05
Feb 2,Blog,Sync Kit,4,227,113,16,13,1,1,2010-02-01 21:09:29.514183-05
Feb 2,Blog,Sync Kit,5,216,103,15,13,1,1,2010-02-01 21:09:42.792559-05
Feb 2,Blog,Sync Kit,3,260,144,16,14,1,1,2010-02-01 21:09:47.240164-05
Feb 2,Blog,Sync Kit,1,257,139,17,15,1,1,2010-02-01 21:09:57.078798-05
Feb 2,Blog,Sync Kit,3,189,75,15,12,1,1,2010-02-01 21:09:59.276047-05
Feb 2,Blog,Sync Kit,3,211,98,15,13,1,1,2010-02-01 21:10:11.42508-05
Feb 2,Blog,Sync Kit,2,257,140,16,15,1,1,2010-02-01 21:10:15.841494-05
Feb 2,Blog,Sync Kit,1,248,132,15,15,1,1,2010-02-01 21:10:21.271493-05
Feb 2,Blog,Sync Kit,2,259,141,16,15,1,1,2010-02-01 21:10:22.42628-05
Feb 2,Blog,Sync Kit,3,228,113,15,14,1,1,2010-02-01 21:10:23.515512-05
Feb 2,Blog,Sync Kit,4,230,114,15,14,1,1,2010-02-01 21:10:24.613244-05
Feb 2,Blog,Sync Kit,2,255,140,15,15,1,1,2010-02-01 21:10:28.990762-05
Feb 2,Blog,Sync Kit,5,214,100,14,14,1,1,2010-02-01 21:10:37.809694-05
Feb 2,Blog,Sync Kit,5,215,100,15,13,1,1,2010-02-01 21:10:44.441158-05
Feb 2,Blog,Sync Kit,1,216,100,15,14,1,1,2010-02-01 21:10:46.625735-05
Feb 2,Blog,Sync Kit,3,231,115,15,14,1,1,2010-02-01 21:10:48.870569-05
Feb 2,Blog,Sync Kit,4,233,116,15,14,1,1,2010-02-01 21:10:49.964954-05
Feb 2,Blog,Sync Kit,5,215,98,16,14,1,1,2010-02-01 21:10:51.039695-05
Feb 2,Blog,Sync Kit,6,213,99,14,14,1,1,2010-02-01 21:10:52.103387-05
Feb 2,Blog,Sync Kit,1,261,144,16,15,1,1,2010-02-01 21:10:58.666632-05
Feb 2,Blog,Sync Kit,2,232,115,15,13,1,1,2010-02-01 21:14:59.63763-05
Feb 2,Blog,Sync Kit,1,217,100,15,13,1,1,2010-02-01 21:15:00.718783-05
Feb 2,Blog,Sync Kit,2,232,115,15,15,1,1,2010-02-01 21:15:02.955996-05
Feb 2,Blog,Sync Kit,1,231,115,15,14,1,1,2010-02-01 21:15:04.090379-05
Feb 2,Blog,Sync Kit,1,234,117,16,14,1,1,2010-02-01 21:15:05.186759-05
Feb 2,Blog,Sync Kit,1,217,100,15,13,1,1,2010-02-01 21:15:06.263947-05
Feb 2,Blog,Sync Kit,1,258,139,16,15,1,1,2010-02-01 21:15:07.375336-05
Feb 2,Blog,Sync Kit,2,232,115,17,14,1,1,2010-02-01 21:15:08.470062-05
Feb 2,Blog,Sync Kit,1,264,139,16,15,1,1,2010-02-01 21:15:09.596133-05
Feb 2,Blog,Sync Kit,2,236,117,16,14,1,1,2010-02-01 21:15:10.694659-05
