test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Wiki,Traditional,7,334,0,0,0,1,1,2010-02-05 16:30:58.776429-05
Test,Wiki,Traditional,9,334,0,0,0,1,1,2010-02-05 16:31:07.773397-05
Test,Wiki,Traditional,9,342,0,0,0,1,1,2010-02-05 16:31:10.206871-05
Test,Wiki,Traditional,11,355,0,0,0,1,1,2010-02-05 16:31:14.117861-05
Test,Wiki,Traditional,11,336,0,0,0,1,1,2010-02-05 16:31:21.728735-05
Test,Wiki,Traditional,13,343,0,0,0,1,1,2010-02-05 16:31:26.925702-05
Test,Wiki,Traditional,5,336,0,0,0,1,1,2010-02-05 16:31:42.22015-05
Test,Wiki,Traditional,6,325,0,0,0,1,1,2010-02-05 16:31:45.935183-05
Test,Wiki,Traditional,7,316,0,0,0,1,1,2010-02-05 16:31:48.512741-05
Test,Wiki,Traditional,3,320,0,0,0,1,1,2010-02-05 16:32:22.930758-05
Test,Wiki,Traditional,3,333,0,0,0,1,1,2010-02-05 16:32:24.22956-05
Test,Wiki,Traditional,4,346,0,0,0,1,1,2010-02-05 16:32:28.081668-05
Test,Wiki,Traditional,6,342,0,0,0,1,1,2010-02-05 16:32:35.795144-05
Test,Wiki,Traditional,7,357,0,0,0,1,1,2010-02-05 16:32:38.340159-05
Test,Wiki,Traditional,10,329,0,0,0,1,1,2010-02-05 16:32:43.38204-05
Test,Wiki,Traditional,1,351,0,0,0,1,1,2010-02-05 16:33:02.490775-05
Test,Wiki,Traditional,1,328,0,0,0,1,1,2010-02-05 16:33:04.957701-05
Test,Wiki,Traditional,5,359,0,0,0,1,1,2010-02-05 16:33:17.766874-05
Test,Wiki,Traditional,7,341,0,0,0,1,1,2010-02-05 16:33:24.200835-05
Test,Wiki,Traditional,7,336,0,0,0,1,1,2010-02-05 16:33:25.486781-05
Test,Wiki,Traditional,7,306,0,0,0,1,1,2010-02-05 16:33:27.920038-05
Test,Wiki,Traditional,8,326,0,0,0,1,1,2010-02-05 16:33:31.842761-05
Test,Wiki,Traditional,9,343,0,0,0,1,1,2010-02-05 16:33:33.152897-05
Test,Wiki,Traditional,9,333,0,0,0,1,1,2010-02-05 16:33:35.686019-05
Test,Wiki,Traditional,9,336,0,0,0,1,1,2010-02-05 16:33:36.963713-05
Test,Wiki,Traditional,6,371,0,0,0,1,1,2010-02-05 16:34:00.083058-05
Test,Wiki,Traditional,6,343,0,0,0,1,1,2010-02-05 16:34:02.594023-05
Test,Wiki,Traditional,12,316,0,0,0,1,1,2010-02-05 16:31:23.004725-05
Test,Wiki,Traditional,8,336,0,0,0,1,1,2010-02-05 16:31:53.656282-05
Test,Wiki,Traditional,9,355,0,0,0,1,1,2010-02-05 16:31:56.167379-05
Test,Wiki,Traditional,11,399,0,0,0,1,1,2010-02-05 16:32:05.188234-05
Test,Wiki,Traditional,12,315,0,0,0,1,1,2010-02-05 16:32:07.588232-05
Test,Wiki,Traditional,12,360,0,0,0,1,1,2010-02-05 16:32:08.91074-05
Test,Wiki,Traditional,13,325,0,0,0,1,1,2010-02-05 16:32:11.419695-05
Test,Wiki,Traditional,1,366,0,0,0,1,1,2010-02-05 16:33:06.278946-05
Test,Wiki,Traditional,1,358,0,0,0,1,1,2010-02-05 16:33:10.189742-05
Test,Wiki,Traditional,2,342,0,0,0,1,1,2010-02-05 16:33:12.667697-05
Test,Wiki,Traditional,3,375,0,0,0,1,1,2010-02-05 16:33:13.989301-05
Test,Wiki,Traditional,4,332,0,0,0,1,1,2010-02-05 16:33:16.444568-05
Test,Wiki,Traditional,8,363,0,0,0,1,1,2010-02-05 16:34:06.515833-05
Test,Wiki,Traditional,12,369,0,0,0,1,1,2010-02-05 16:34:15.502564-05
Test,Wiki,Traditional,13,384,0,0,0,1,1,2010-02-05 16:34:19.356547-05
Test,Wiki,Traditional,16,352,0,0,0,1,1,2010-02-05 16:34:26.944236-05
Test,Wiki,Traditional,4,322,0,0,0,1,1,2010-02-05 16:34:53.862168-05
Test,Wiki,Traditional,4,334,0,0,0,1,1,2010-02-05 16:34:56.308526-05
Test,Wiki,Traditional,5,304,0,0,0,1,1,2010-02-05 16:35:03.9948-05
Test,Wiki,Traditional,6,410,0,0,0,1,1,2010-02-05 16:35:05.361222-05
Test,Wiki,Traditional,7,392,0,0,0,1,1,2010-02-05 16:35:09.127456-05
Test,Wiki,Traditional,7,318,0,0,0,1,1,2010-02-05 16:35:11.560121-05
Test,Wiki,Traditional,7,333,0,0,0,1,1,2010-02-05 16:35:15.471537-05
Test,Wiki,Traditional,9,359,0,0,0,1,1,2010-02-05 16:35:19.349833-05
Test,Wiki,Traditional,9,361,0,0,0,1,1,2010-02-05 16:35:20.671652-05
Test,Wiki,Traditional,9,363,0,0,0,1,1,2010-02-05 16:35:23.193885-05
Test,Wiki,Traditional,10,341,0,0,0,1,1,2010-02-05 16:35:24.491142-05
Test,Wiki,Traditional,3,346,0,0,0,1,1,2010-02-05 16:31:38.425799-05
Test,Wiki,Traditional,7,337,0,0,0,1,1,2010-02-05 16:31:49.800609-05
Test,Wiki,Traditional,10,345,0,0,0,1,1,2010-02-05 16:32:01.355482-05
Test,Wiki,Traditional,13,365,0,0,0,1,1,2010-02-05 16:32:12.742506-05
Test,Wiki,Traditional,3,352,0,0,0,1,1,2010-02-05 16:32:19.053122-05
Test,Wiki,Traditional,4,331,0,0,0,1,1,2010-02-05 16:32:26.774488-05
Test,Wiki,Traditional,5,352,0,0,0,1,1,2010-02-05 16:33:56.183767-05
Test,Wiki,Traditional,6,336,0,0,0,1,1,2010-02-05 16:33:58.757928-05
Test,Wiki,Traditional,10,364,0,0,0,1,1,2010-02-05 16:34:10.336641-05
Test,Wiki,Traditional,12,343,0,0,0,1,1,2010-02-05 16:34:14.170674-05
Test,Wiki,Traditional,13,335,0,0,0,1,1,2010-02-05 16:34:21.845235-05
Test,Wiki,Traditional,15,324,0,0,0,1,1,2010-02-05 16:34:25.634567-05
Test,Wiki,Traditional,17,337,0,0,0,1,1,2010-02-05 16:34:29.499825-05
Test,Wiki,Traditional,1,360,0,0,0,1,1,2010-02-05 16:34:30.821167-05
Test,Wiki,Traditional,1,353,0,0,0,1,1,2010-02-05 16:34:33.322718-05
Test,Wiki,Traditional,3,334,0,0,0,1,1,2010-02-05 16:34:42.295484-05
Test,Wiki,Traditional,3,343,0,0,0,1,1,2010-02-05 16:34:44.877068-05
Test,Wiki,Traditional,3,325,0,0,0,1,1,2010-02-05 16:34:49.896312-05
Test,Wiki,Traditional,4,332,0,0,0,1,1,2010-02-05 16:35:01.472565-05
Test,Wiki,Traditional,6,320,0,0,0,1,1,2010-02-05 16:35:07.794014-05
Test,Wiki,Traditional,7,332,0,0,0,1,1,2010-02-05 16:35:12.849857-05
Test,Wiki,Traditional,13,335,0,0,0,1,1,2010-02-05 16:35:32.168761-05
Test,Wiki,Traditional,13,315,0,0,0,1,1,2010-02-05 16:35:34.646841-05
Test,Wiki,Traditional,14,340,0,0,0,1,1,2010-02-05 16:35:38.591585-05
Test,Wiki,Traditional,14,372,0,0,0,1,1,2010-02-05 16:35:43.701348-05
Test,Wiki,Traditional,1,338,0,0,0,1,1,2010-02-05 16:35:57.799786-05
Test,Wiki,Traditional,2,321,0,0,0,1,1,2010-02-05 16:36:09.262823-05
Test,Wiki,Traditional,8,338,0,0,0,1,1,2010-02-05 16:31:52.367772-05
Test,Wiki,Traditional,9,388,0,0,0,1,1,2010-02-05 16:31:57.511854-05
Test,Wiki,Traditional,10,349,0,0,0,1,1,2010-02-05 16:32:03.844207-05
Test,Wiki,Traditional,1,347,0,0,0,1,1,2010-02-05 16:32:15.264898-05
Test,Wiki,Traditional,5,343,0,0,0,1,1,2010-02-05 16:32:31.895739-05
Test,Wiki,Traditional,8,344,0,0,0,1,1,2010-02-05 16:32:39.639122-05
Test,Wiki,Traditional,11,348,0,0,0,1,1,2010-02-05 16:32:47.315357-05
Test,Wiki,Traditional,11,334,0,0,0,1,1,2010-02-05 16:32:49.792957-05
Test,Wiki,Traditional,12,421,0,0,0,1,1,2010-02-05 16:32:51.170131-05
Test,Wiki,Traditional,13,326,0,0,0,1,1,2010-02-05 16:32:57.402543-05
Test,Wiki,Traditional,14,348,0,0,0,1,1,2010-02-05 16:32:58.712319-05
Test,Wiki,Traditional,15,352,0,0,0,1,1,2010-02-05 16:33:01.190264-05
Test,Wiki,Traditional,1,347,0,0,0,1,1,2010-02-05 16:33:08.868362-05
Test,Wiki,Traditional,6,339,0,0,0,1,1,2010-02-05 16:33:20.400368-05
Test,Wiki,Traditional,6,333,0,0,0,1,1,2010-02-05 16:33:21.698897-05
Test,Wiki,Traditional,9,307,0,0,0,1,1,2010-02-05 16:33:39.451858-05
Test,Wiki,Traditional,10,324,0,0,0,1,1,2010-02-05 16:33:40.728657-05
Test,Wiki,Traditional,1,323,0,0,0,1,1,2010-02-05 16:33:43.363415-05
Test,Wiki,Traditional,2,326,0,0,0,1,1,2010-02-05 16:33:44.650309-05
Test,Wiki,Traditional,2,365,0,0,0,1,1,2010-02-05 16:33:47.172566-05
Test,Wiki,Traditional,3,331,0,0,0,1,1,2010-02-05 16:33:50.973682-05
Test,Wiki,Traditional,4,364,0,0,0,1,1,2010-02-05 16:33:52.293508-05
Test,Wiki,Traditional,14,367,0,0,0,1,1,2010-02-05 16:34:23.157835-05
Test,Wiki,Traditional,1,353,0,0,0,1,1,2010-02-05 16:34:37.124409-05
Test,Wiki,Traditional,1,336,0,0,0,1,1,2010-02-05 16:34:38.410079-05
Test,Wiki,Traditional,3,340,0,0,0,1,1,2010-02-05 16:34:46.164045-05
Test,Wiki,Traditional,4,346,0,0,0,1,1,2010-02-05 16:34:57.619735-05
Test,Wiki,Traditional,7,346,0,0,0,1,1,2010-02-05 16:33:29.22076-05
Test,Wiki,Traditional,3,349,0,0,0,1,1,2010-02-05 16:33:48.474368-05
Test,Wiki,Traditional,5,319,0,0,0,1,1,2010-02-05 16:33:54.861851-05
Test,Wiki,Traditional,9,374,0,0,0,1,1,2010-02-05 16:34:07.859042-05
Test,Wiki,Traditional,13,312,0,0,0,1,1,2010-02-05 16:34:18.014454-05
Test,Wiki,Traditional,8,368,0,0,0,1,1,2010-02-05 16:35:16.80551-05
Test,Wiki,Traditional,12,349,0,0,0,1,1,2010-02-05 16:35:30.88121-05
Test,Wiki,Traditional,14,360,0,0,0,1,1,2010-02-05 16:35:35.969177-05
Test,Wiki,Traditional,2,342,0,0,0,1,1,2010-02-05 16:36:05.509698-05
Test,Wiki,Traditional,2,351,0,0,0,1,1,2010-02-05 16:36:06.818654-05
Test,Wiki,Traditional,3,389,0,0,0,1,1,2010-02-05 16:36:17.118968-05
Test,Wiki,Traditional,3,369,0,0,0,1,1,2010-02-05 16:36:18.441851-05
Test,Wiki,Traditional,4,300,0,0,0,1,1,2010-02-05 16:36:20.806062-05
Test,Wiki,Traditional,7,338,0,0,0,1,1,2010-02-05 16:36:43.993395-05
Test,Wiki,Traditional,3,310,0,0,0,1,1,2010-02-05 16:37:06.954403-05
Test,Wiki,Traditional,10,395,0,0,0,1,1,2010-02-05 16:37:34.096712-05
Test,Wiki,Traditional,14,337,0,0,0,1,1,2010-02-05 16:37:41.728482-05
Test,Wiki,Traditional,14,341,0,0,0,1,1,2010-02-05 16:37:45.662015-05
Test,Wiki,Traditional,4,368,0,0,0,1,1,2010-02-05 16:38:41.76443-05
Test,Wiki,Traditional,4,366,0,0,0,1,1,2010-02-05 16:38:45.674738-05
Test,Wiki,Traditional,4,362,0,0,0,1,1,2010-02-05 16:38:52.152313-05
Test,Wiki,Traditional,4,371,0,0,0,1,1,2010-02-05 16:38:56.031257-05
Test,Wiki,Traditional,4,340,0,0,0,1,1,2010-02-05 16:38:59.873061-05
Test,Wiki,Traditional,9,352,0,0,0,1,1,2010-02-05 16:39:19.301924-05
Test,Wiki,Traditional,14,349,0,0,0,1,1,2010-02-05 16:39:32.156214-05
Test,Wiki,Traditional,2,322,0,0,0,1,1,2010-02-05 16:39:42.454513-05
Test,Wiki,Traditional,5,334,0,0,0,1,1,2010-02-05 16:39:55.397236-05
Test,Wiki,Traditional,7,354,0,0,0,1,1,2010-02-05 16:34:03.918111-05
Test,Wiki,Traditional,11,350,0,0,0,1,1,2010-02-05 16:34:11.637592-05
Test,Wiki,Traditional,1,353,0,0,0,1,1,2010-02-05 16:34:34.620875-05
Test,Wiki,Traditional,2,319,0,0,0,1,1,2010-02-05 16:34:40.99892-05
Test,Wiki,Traditional,3,322,0,0,0,1,1,2010-02-05 16:34:48.619248-05
Test,Wiki,Traditional,3,463,0,0,0,1,1,2010-02-05 16:34:52.597244-05
Test,Wiki,Traditional,15,338,0,0,0,1,1,2010-02-05 16:35:50.133982-05
Test,Wiki,Traditional,1,366,0,0,0,1,1,2010-02-05 16:35:55.266479-05
Test,Wiki,Traditional,1,380,0,0,0,1,1,2010-02-05 16:35:59.141888-05
Test,Wiki,Traditional,1,303,0,0,0,1,1,2010-02-05 16:36:01.608537-05
Test,Wiki,Traditional,1,352,0,0,0,1,1,2010-02-05 16:36:02.920879-05
Test,Wiki,Traditional,2,339,0,0,0,1,1,2010-02-05 16:36:10.552399-05
Test,Wiki,Traditional,2,341,0,0,0,1,1,2010-02-05 16:36:13.208329-05
Test,Wiki,Traditional,5,341,0,0,0,1,1,2010-02-05 16:36:28.493365-05
Test,Wiki,Traditional,7,387,0,0,0,1,1,2010-02-05 16:36:37.615995-05
Test,Wiki,Traditional,7,368,0,0,0,1,1,2010-02-05 16:36:40.171356-05
Test,Wiki,Traditional,7,356,0,0,0,1,1,2010-02-05 16:36:41.481754-05
Test,Wiki,Traditional,8,355,0,0,0,1,1,2010-02-05 16:36:45.31349-05
Test,Wiki,Traditional,9,341,0,0,0,1,1,2010-02-05 16:36:47.88021-05
Test,Wiki,Traditional,1,348,0,0,0,1,1,2010-02-05 16:36:56.844391-05
Test,Wiki,Traditional,1,350,0,0,0,1,1,2010-02-05 16:37:00.68962-05
Test,Wiki,Traditional,1,324,0,0,0,1,1,2010-02-05 16:37:03.188324-05
Test,Wiki,Traditional,5,337,0,0,0,1,1,2010-02-05 16:37:15.955464-05
Test,Wiki,Traditional,7,340,0,0,0,1,1,2010-02-05 16:37:22.384-05
Test,Wiki,Traditional,8,350,0,0,0,1,1,2010-02-05 16:37:26.264497-05
Test,Wiki,Traditional,8,414,0,0,0,1,1,2010-02-05 16:37:27.629711-05
Test,Wiki,Traditional,11,361,0,0,0,1,1,2010-02-05 16:37:35.462018-05
Test,Wiki,Traditional,4,336,0,0,0,1,1,2010-02-05 16:35:00.186257-05
Test,Wiki,Traditional,14,334,0,0,0,1,1,2010-02-05 16:35:39.891118-05
Test,Wiki,Traditional,14,351,0,0,0,1,1,2010-02-05 16:35:42.377724-05
Test,Wiki,Traditional,16,355,0,0,0,1,1,2010-02-05 16:35:51.455532-05
Test,Wiki,Traditional,16,330,0,0,0,1,1,2010-02-05 16:35:53.946666-05
Test,Wiki,Traditional,3,351,0,0,0,1,1,2010-02-05 16:36:14.529953-05
Test,Wiki,Traditional,4,356,0,0,0,1,1,2010-02-05 16:36:26.005274-05
Test,Wiki,Traditional,6,350,0,0,0,1,1,2010-02-05 16:36:29.793782-05
Test,Wiki,Traditional,6,358,0,0,0,1,1,2010-02-05 16:36:32.327364-05
Test,Wiki,Traditional,6,362,0,0,0,1,1,2010-02-05 16:36:33.649676-05
Test,Wiki,Traditional,6,340,0,0,0,1,1,2010-02-05 16:36:36.260963-05
Test,Wiki,Traditional,7,345,0,0,0,1,1,2010-02-05 16:37:23.698461-05
Test,Wiki,Traditional,17,392,0,0,0,1,1,2010-02-05 16:38:07.079566-05
Test,Wiki,Traditional,17,319,0,0,0,1,1,2010-02-05 16:38:09.501762-05
Test,Wiki,Traditional,18,368,0,0,0,1,1,2010-02-05 16:38:14.734137-05
Test,Wiki,Traditional,18,339,0,0,0,1,1,2010-02-05 16:38:17.301149-05
Test,Wiki,Traditional,19,350,0,0,0,1,1,2010-02-05 16:38:18.610112-05
Test,Wiki,Traditional,21,335,0,0,0,1,1,2010-02-05 16:38:24.967229-05
Test,Wiki,Traditional,1,339,0,0,0,1,1,2010-02-05 16:38:26.287895-05
Test,Wiki,Traditional,1,337,0,0,0,1,1,2010-02-05 16:38:28.864797-05
Test,Wiki,Traditional,1,349,0,0,0,1,1,2010-02-05 16:38:30.164969-05
Test,Wiki,Traditional,5,353,0,0,0,1,1,2010-02-05 16:39:01.206001-05
Test,Wiki,Traditional,6,353,0,0,0,1,1,2010-02-05 16:39:05.17144-05
Test,Wiki,Traditional,11,354,0,0,0,1,1,2010-02-05 16:39:24.501883-05
Test,Wiki,Traditional,11,356,0,0,0,1,1,2010-02-05 16:39:27.10323-05
Test,Wiki,Traditional,14,326,0,0,0,1,1,2010-02-05 16:39:34.75665-05
Test,Wiki,Traditional,15,361,0,0,0,1,1,2010-02-05 16:39:36.089325-05
Test,Wiki,Traditional,10,315,0,0,0,1,1,2010-02-05 16:35:26.991353-05
Test,Wiki,Traditional,11,345,0,0,0,1,1,2010-02-05 16:35:28.292631-05
Test,Wiki,Traditional,14,327,0,0,0,1,1,2010-02-05 16:35:46.201357-05
Test,Wiki,Traditional,14,359,0,0,0,1,1,2010-02-05 16:35:47.52337-05
Test,Wiki,Traditional,4,325,0,0,0,1,1,2010-02-05 16:36:24.693795-05
Test,Wiki,Traditional,10,377,0,0,0,1,1,2010-02-05 16:36:49.225327-05
Test,Wiki,Traditional,11,366,0,0,0,1,1,2010-02-05 16:36:53.078499-05
Test,Wiki,Traditional,2,347,0,0,0,1,1,2010-02-05 16:37:04.478323-05
Test,Wiki,Traditional,6,345,0,0,0,1,1,2010-02-05 16:37:19.721336-05
Test,Wiki,Traditional,9,368,0,0,0,1,1,2010-02-05 16:37:30.119075-05
Test,Wiki,Traditional,13,365,0,0,0,1,1,2010-02-05 16:37:39.228273-05
Test,Wiki,Traditional,14,346,0,0,0,1,1,2010-02-05 16:37:50.30534-05
Test,Wiki,Traditional,15,370,0,0,0,1,1,2010-02-05 16:37:51.63817-05
Test,Wiki,Traditional,16,357,0,0,0,1,1,2010-02-05 16:37:55.704646-05
Test,Wiki,Traditional,17,355,0,0,0,1,1,2010-02-05 16:37:58.92643-05
Test,Wiki,Traditional,17,387,0,0,0,1,1,2010-02-05 16:38:05.746292-05
Test,Wiki,Traditional,17,361,0,0,0,1,1,2010-02-05 16:38:10.824351-05
Test,Wiki,Traditional,1,351,0,0,0,1,1,2010-02-05 16:38:32.709593-05
Test,Wiki,Traditional,2,316,0,0,0,1,1,2010-02-05 16:38:36.475248-05
Test,Wiki,Traditional,3,364,0,0,0,1,1,2010-02-05 16:38:37.808555-05
Test,Wiki,Traditional,4,351,0,0,0,1,1,2010-02-05 16:38:48.186385-05
Test,Wiki,Traditional,4,369,0,0,0,1,1,2010-02-05 16:38:53.49618-05
Test,Wiki,Traditional,10,338,0,0,0,1,1,2010-02-05 16:39:20.590714-05
Test,Wiki,Traditional,10,334,0,0,0,1,1,2010-02-05 16:39:23.169977-05
Test,Wiki,Traditional,12,332,0,0,0,1,1,2010-02-05 16:39:28.401178-05
Test,Wiki,Traditional,13,308,0,0,0,1,1,2010-02-05 16:39:30.855668-05
Test,Wiki,Traditional,2,348,0,0,0,1,1,2010-02-05 16:39:43.754716-05
Test,Wiki,Traditional,4,351,0,0,0,1,1,2010-02-05 16:36:22.116678-05
Test,Wiki,Traditional,11,351,0,0,0,1,1,2010-02-05 16:36:51.769432-05
Test,Wiki,Traditional,12,326,0,0,0,1,1,2010-02-05 16:36:55.533848-05
Test,Wiki,Traditional,1,312,0,0,0,1,1,2010-02-05 16:36:59.37794-05
Test,Wiki,Traditional,4,362,0,0,0,1,1,2010-02-05 16:37:08.27646-05
Test,Wiki,Traditional,4,308,0,0,0,1,1,2010-02-05 16:37:10.8097-05
Test,Wiki,Traditional,5,364,0,0,0,1,1,2010-02-05 16:37:12.132169-05
Test,Wiki,Traditional,5,336,0,0,0,1,1,2010-02-05 16:37:14.665485-05
Test,Wiki,Traditional,6,306,0,0,0,1,1,2010-02-05 16:37:18.420124-05
Test,Wiki,Traditional,10,346,0,0,0,1,1,2010-02-05 16:37:31.432369-05
Test,Wiki,Traditional,12,336,0,0,0,1,1,2010-02-05 16:37:37.907209-05
Test,Wiki,Traditional,14,498,0,0,0,1,1,2010-02-05 16:37:47.149643-05
Test,Wiki,Traditional,16,515,0,0,0,1,1,2010-02-05 16:37:54.316486-05
Test,Wiki,Traditional,17,338,0,0,0,1,1,2010-02-05 16:38:01.880168-05
Test,Wiki,Traditional,17,338,0,0,0,1,1,2010-02-05 16:38:13.391051-05
Test,Wiki,Traditional,6,329,0,0,0,1,1,2010-02-05 16:39:57.929854-05
Test,Wiki,Traditional,7,376,0,0,0,1,1,2010-02-05 16:39:59.27542-05
Test,Wiki,Traditional,10,344,0,0,0,1,1,2010-02-05 16:40:13.550377-05
Test,Wiki,Traditional,14,352,0,0,0,1,1,2010-02-05 16:40:26.515758-05
Test,Wiki,Traditional,14,346,0,0,0,1,1,2010-02-05 16:40:29.082356-05
Test,Wiki,Traditional,14,346,0,0,0,1,1,2010-02-05 16:40:30.403762-05
Test,Wiki,Traditional,15,332,0,0,0,1,1,2010-02-05 16:40:36.791559-05
Test,Wiki,Traditional,16,360,0,0,0,1,1,2010-02-05 16:40:38.113348-05
Test,Wiki,Traditional,16,323,0,0,0,1,1,2010-02-05 16:40:40.635669-05
Test,Wiki,Traditional,1,372,0,0,0,1,1,2010-02-05 16:40:53.6008-05
Test,Wiki,Traditional,1,335,0,0,0,1,1,2010-02-05 16:40:56.18998-05
Test,Wiki,Traditional,4,392,0,0,0,1,1,2010-02-05 16:41:09.187673-05
Test,Wiki,Traditional,14,396,0,0,0,1,1,2010-02-05 16:37:43.084299-05
Test,Wiki,Traditional,17,353,0,0,0,1,1,2010-02-05 16:38:03.201448-05
Test,Wiki,Traditional,19,343,0,0,0,1,1,2010-02-05 16:38:21.100694-05
Test,Wiki,Traditional,20,338,0,0,0,1,1,2010-02-05 16:38:22.3958-05
Test,Wiki,Traditional,2,355,0,0,0,1,1,2010-02-05 16:38:34.019366-05
Test,Wiki,Traditional,4,357,0,0,0,1,1,2010-02-05 16:38:40.43077-05
Test,Wiki,Traditional,4,382,0,0,0,1,1,2010-02-05 16:38:44.330997-05
Test,Wiki,Traditional,4,334,0,0,0,1,1,2010-02-05 16:38:49.474229-05
Test,Wiki,Traditional,4,366,0,0,0,1,1,2010-02-05 16:38:57.362885-05
Test,Wiki,Traditional,5,359,0,0,0,1,1,2010-02-05 16:39:03.850775-05
Test,Wiki,Traditional,6,323,0,0,0,1,1,2010-02-05 16:39:07.649671-05
Test,Wiki,Traditional,6,332,0,0,0,1,1,2010-02-05 16:39:08.937055-05
Test,Wiki,Traditional,7,324,0,0,0,1,1,2010-02-05 16:39:11.525959-05
Test,Wiki,Traditional,7,347,0,0,0,1,1,2010-02-05 16:39:12.848553-05
Test,Wiki,Traditional,8,351,0,0,0,1,1,2010-02-05 16:39:15.504039-05
Test,Wiki,Traditional,9,338,0,0,0,1,1,2010-02-05 16:39:16.80184-05
Test,Wiki,Traditional,3,351,0,0,0,1,1,2010-02-05 16:39:47.631957-05
Test,Wiki,Traditional,4,369,0,0,0,1,1,2010-02-05 16:39:50.265222-05
Test,Wiki,Traditional,4,359,0,0,0,1,1,2010-02-05 16:39:51.586785-05
Test,Wiki,Traditional,5,351,0,0,0,1,1,2010-02-05 16:39:54.108577-05
Test,Wiki,Traditional,8,378,0,0,0,1,1,2010-02-05 16:40:07.041054-05
Test,Wiki,Traditional,11,342,0,0,0,1,1,2010-02-05 16:40:18.792972-05
Test,Wiki,Traditional,15,345,0,0,0,1,1,2010-02-05 16:40:34.169245-05
Test,Wiki,Traditional,16,323,0,0,0,1,1,2010-02-05 16:40:44.524465-05
Test,Wiki,Traditional,17,336,0,0,0,1,1,2010-02-05 16:40:45.833737-05
Test,Wiki,Traditional,17,344,0,0,0,1,1,2010-02-05 16:40:48.501735-05
Test,Wiki,Traditional,18,346,0,0,0,1,1,2010-02-05 16:40:49.811001-05
Test,Wiki,Traditional,15,332,0,0,0,1,1,2010-02-05 16:39:38.668082-05
Test,Wiki,Traditional,1,335,0,0,0,1,1,2010-02-05 16:39:39.965809-05
Test,Wiki,Traditional,7,361,0,0,0,1,1,2010-02-05 16:40:01.929394-05
Test,Wiki,Traditional,7,342,0,0,0,1,1,2010-02-05 16:40:03.217859-05
Test,Wiki,Traditional,16,351,0,0,0,1,1,2010-02-05 16:40:41.947291-05
Test,Wiki,Traditional,3,352,0,0,0,1,1,2010-02-05 16:41:01.509764-05
Test,Wiki,Traditional,9,328,0,0,0,1,1,2010-02-05 16:41:27.362075-05
Test,Wiki,Traditional,14,350,0,0,0,1,1,2010-02-05 16:41:51.924258-05
Test,Wiki,Traditional,14,307,0,0,0,1,1,2010-02-05 16:41:54.41252-05
Test,Wiki,Traditional,15,335,0,0,0,1,1,2010-02-05 16:41:55.711848-05
Test,Wiki,Traditional,15,324,0,0,0,1,1,2010-02-05 16:41:58.323011-05
Test,Wiki,Traditional,17,348,0,0,0,1,1,2010-02-05 16:42:06.068379-05
Test,Wiki,Traditional,3,325,0,0,0,1,1,2010-02-05 16:42:13.858002-05
Test,Wiki,Traditional,12,333,0,0,0,1,1,2010-02-05 16:42:46.605551-05
Test,Wiki,Traditional,3,360,0,0,0,1,1,2010-02-05 16:43:30.332734-05
Test,Wiki,Traditional,7,350,0,0,0,1,1,2010-02-05 16:43:53.663694-05
Test,Wiki,Traditional,1,356,0,0,0,1,1,2010-02-05 16:44:28.924523-05
Test,Wiki,Traditional,2,349,0,0,0,1,1,2010-02-05 16:44:31.490648-05
Test,Wiki,Traditional,3,336,0,0,0,1,1,2010-02-05 16:44:35.358372-05
Test,Wiki,Traditional,4,324,0,0,0,1,1,2010-02-05 16:44:39.255676-05
Test,Wiki,Traditional,4,343,0,0,0,1,1,2010-02-05 16:44:40.565765-05
Test,Wiki,Traditional,8,360,0,0,0,1,1,2010-02-05 16:44:52.375257-05
Test,Wiki,Traditional,11,391,0,0,0,1,1,2010-02-05 16:45:00.042178-05
Test,Wiki,Traditional,14,307,0,0,0,1,1,2010-02-05 16:45:10.29533-05
Test,Wiki,Traditional,17,337,0,0,0,1,1,2010-02-05 16:45:22.095603-05
Test,Wiki,Traditional,19,334,0,0,0,1,1,2010-02-05 16:45:29.937133-05
Test,Wiki,Traditional,19,353,0,0,0,1,1,2010-02-05 16:45:31.247464-05
Test,Wiki,Traditional,3,328,0,0,0,1,1,2010-02-05 16:39:46.309892-05
Test,Wiki,Traditional,3,366,0,0,0,1,1,2010-02-05 16:41:04.043166-05
Test,Wiki,Traditional,8,330,0,0,0,1,1,2010-02-05 16:41:19.574107-05
Test,Wiki,Traditional,8,373,0,0,0,1,1,2010-02-05 16:41:20.918635-05
Test,Wiki,Traditional,10,339,0,0,0,1,1,2010-02-05 16:41:32.605529-05
Test,Wiki,Traditional,13,334,0,0,0,1,1,2010-02-05 16:41:44.136158-05
Test,Wiki,Traditional,15,336,0,0,0,1,1,2010-02-05 16:41:59.611706-05
Test,Wiki,Traditional,3,343,0,0,0,1,1,2010-02-05 16:42:15.166605-05
Test,Wiki,Traditional,9,369,0,0,0,1,1,2010-02-05 16:42:37.552905-05
Test,Wiki,Traditional,11,343,0,0,0,1,1,2010-02-05 16:42:42.661607-05
Test,Wiki,Traditional,16,329,0,0,0,1,1,2010-02-05 16:43:00.93834-05
Test,Wiki,Traditional,17,313,0,0,0,1,1,2010-02-05 16:43:04.757785-05
Test,Wiki,Traditional,18,590,0,0,0,1,1,2010-02-05 16:43:06.301869-05
