file,strategy,frequency,highest_rate,attempted_rate,avg_data
test_freq_1_per_day_tokyo.txt,Flying Templates,1,543.100000,551,3571.000000
test_freq_1_per_day_synckit.txt,Sync Kit,1,465.500000,469,3571.000000
test_freq_1_per_day_traditional.txt,Traditional,1,249.800000,253,104613.000000
