test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Wiki,Sync Kit,5,403,48,2,11,1,1,2010-02-07 11:50:49.457246-05
Test,Wiki,Sync Kit,7,385,49,1,12,1,1,2010-02-07 11:50:53.279507-05
Test,Wiki,Sync Kit,8,433,102,1,12,1,1,2010-02-07 11:50:54.643536-05
Test,Wiki,Sync Kit,8,308,0,0,11,1,1,2010-02-07 11:50:55.793088-05
Test,Wiki,Sync Kit,8,339,0,0,11,1,1,2010-02-07 11:50:57.005302-05
Test,Wiki,Sync Kit,8,318,49,1,12,1,1,2010-02-07 11:50:58.190488-05
Test,Wiki,Sync Kit,1,741,47,72,12,1,1,2010-02-07 11:51:03.835548-05
Test,Wiki,Sync Kit,2,374,47,1,11,1,1,2010-02-07 11:51:05.062781-05
Test,Wiki,Sync Kit,3,368,47,2,11,1,1,2010-02-07 11:51:06.496727-05
Test,Wiki,Sync Kit,9,349,49,2,11,1,1,2010-02-07 11:51:18.087289-05
Test,Wiki,Sync Kit,17,415,48,1,11,1,1,2010-02-07 11:51:36.782668-05
Test,Wiki,Sync Kit,3,324,49,1,12,1,1,2010-02-07 11:51:50.804817-05
Test,Wiki,Sync Kit,18,366,46,1,12,1,1,2010-02-07 11:50:20.19251-05
Test,Wiki,Sync Kit,4,322,48,1,11,1,1,2010-02-07 11:51:07.987093-05
Test,Wiki,Sync Kit,8,392,80,3,19,1,1,2010-02-07 11:51:13.053466-05
Test,Wiki,Sync Kit,8,379,49,2,11,1,1,2010-02-07 11:51:15.565617-05
Test,Wiki,Sync Kit,9,404,47,2,11,1,1,2010-02-07 11:51:16.896556-05
Test,Wiki,Sync Kit,9,369,47,2,11,1,1,2010-02-07 11:51:19.40602-05
Test,Wiki,Sync Kit,17,308,0,0,11,1,1,2010-02-07 11:51:37.931578-05
Test,Wiki,Sync Kit,5,288,49,2,16,1,1,2010-02-07 11:51:55.659443-05
Test,Wiki,Sync Kit,5,345,48,1,11,1,1,2010-02-07 11:51:56.947548-05
Test,Wiki,Sync Kit,10,328,48,2,11,1,1,2010-02-07 11:52:09.286871-05
Test,Wiki,Sync Kit,11,354,47,1,11,1,1,2010-02-07 11:52:11.777141-05
Test,Wiki,Sync Kit,11,327,0,0,12,1,1,2010-02-07 11:52:12.961466-05
Test,Wiki,Sync Kit,12,322,0,0,11,1,1,2010-02-07 11:52:14.170301-05
