test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Wiki,Flying Templates,15,254,24,0,10,1,1,2010-02-05 14:20:50.287274-05
Test,Wiki,Flying Templates,17,356,25,0,10,1,1,2010-02-05 14:20:56.532504-05
Test,Wiki,Flying Templates,17,247,24,0,10,1,1,2010-02-05 14:20:57.797102-05
Test,Wiki,Flying Templates,19,298,24,0,10,1,1,2010-02-05 14:21:03.975349-05
Test,Wiki,Flying Templates,20,258,24,0,10,1,1,2010-02-05 14:21:05.351735-05
Test,Wiki,Flying Templates,21,297,26,0,10,1,1,2010-02-05 14:21:06.532316-05
Test,Wiki,Flying Templates,6,264,26,0,10,1,1,2010-02-05 14:21:30.573305-05
Test,Wiki,Flying Templates,6,237,22,0,10,1,1,2010-02-05 14:19:15.2001-05
Test,Wiki,Flying Templates,8,262,23,0,10,1,1,2010-02-05 14:19:22.688095-05
Test,Wiki,Flying Templates,2,310,23,0,10,1,1,2010-02-05 14:19:43.818939-05
Test,Wiki,Flying Templates,3,255,24,0,14,1,1,2010-02-05 14:19:45.167983-05
Test,Wiki,Flying Templates,6,267,24,0,11,1,1,2010-02-05 14:19:52.708672-05
Test,Wiki,Flying Templates,7,246,25,0,10,1,1,2010-02-05 14:19:55.174933-05
Test,Wiki,Flying Templates,8,261,23,0,11,1,1,2010-02-05 14:20:22.758836-05
Test,Wiki,Flying Templates,10,315,25,0,10,1,1,2010-02-05 14:20:26.437452-05
Test,Wiki,Flying Templates,14,263,25,0,10,1,1,2010-02-05 14:20:42.802085-05
Test,Wiki,Flying Templates,14,275,22,0,9,1,1,2010-02-05 14:20:43.90983-05
Test,Wiki,Flying Templates,15,258,23,0,10,1,1,2010-02-05 14:20:47.798692-05
Test,Wiki,Flying Templates,15,294,24,0,10,1,1,2010-02-05 14:20:48.933328-05
Test,Wiki,Flying Templates,16,261,25,0,10,1,1,2010-02-05 14:20:53.912588-05
Test,Wiki,Flying Templates,19,260,23,0,10,1,1,2010-02-05 14:21:02.840951-05
Test,Wiki,Flying Templates,1,297,24,0,10,1,1,2010-02-05 14:21:09.007239-05
Test,Wiki,Flying Templates,3,245,23,0,10,1,1,2010-02-05 14:21:17.939001-05
Test,Wiki,Flying Templates,3,293,25,0,11,1,1,2010-02-05 14:21:19.074186-05
Test,Wiki,Flying Templates,4,320,25,0,10,1,1,2010-02-05 14:21:24.139278-05
Test,Wiki,Flying Templates,4,248,25,0,10,1,1,2010-02-05 14:21:25.501751-05
Test,Wiki,Flying Templates,6,268,24,0,10,1,1,2010-02-05 14:21:48.179295-05
Test,Wiki,Flying Templates,8,260,26,0,10,1,1,2010-02-05 14:19:25.179596-05
Test,Wiki,Flying Templates,8,265,25,0,10,1,1,2010-02-05 14:19:27.679-05
Test,Wiki,Flying Templates,9,248,24,0,11,1,1,2010-02-05 14:19:30.159001-05
Test,Wiki,Flying Templates,9,325,23,0,10,1,1,2010-02-05 14:19:31.331284-05
Test,Wiki,Flying Templates,10,260,23,0,10,1,1,2010-02-05 14:19:32.665544-05
Test,Wiki,Flying Templates,10,308,24,0,11,1,1,2010-02-05 14:19:33.810566-05
Test,Wiki,Flying Templates,11,270,26,0,10,1,1,2010-02-05 14:19:35.178977-05
Test,Wiki,Flying Templates,12,289,24,0,10,1,1,2010-02-05 14:19:36.320107-05
Test,Wiki,Flying Templates,13,257,25,0,10,1,1,2010-02-05 14:19:37.677688-05
Test,Wiki,Flying Templates,5,262,24,0,11,1,1,2010-02-05 14:19:47.686813-05
Test,Wiki,Flying Templates,9,284,25,0,10,1,1,2010-02-05 14:19:57.71938-05
Test,Wiki,Flying Templates,10,308,24,0,10,1,1,2010-02-05 14:19:58.862108-05
Test,Wiki,Flying Templates,15,236,23,0,10,1,1,2010-02-05 14:20:10.21078-05
Test,Wiki,Flying Templates,15,300,23,0,10,1,1,2010-02-05 14:20:11.359025-05
Test,Wiki,Flying Templates,1,240,23,0,11,1,1,2010-02-05 14:20:12.715741-05
Test,Wiki,Flying Templates,2,286,24,0,10,1,1,2010-02-05 14:20:13.837864-05
Test,Wiki,Flying Templates,3,248,25,0,10,1,1,2010-02-05 14:20:15.22806-05
Test,Wiki,Flying Templates,3,296,23,0,10,1,1,2010-02-05 14:20:16.370062-05
Test,Wiki,Flying Templates,4,239,24,0,10,1,1,2010-02-05 14:20:17.715056-05
Test,Wiki,Flying Templates,5,299,25,0,10,1,1,2010-02-05 14:20:18.860463-05
Test,Wiki,Flying Templates,2,256,24,0,11,1,1,2010-02-05 14:19:42.675893-05
Test,Wiki,Flying Templates,5,294,23,0,10,1,1,2010-02-05 14:19:48.818513-05
Test,Wiki,Flying Templates,6,290,23,0,10,1,1,2010-02-05 14:19:51.328156-05
Test,Wiki,Flying Templates,10,246,26,0,10,1,1,2010-02-05 14:20:00.18561-05
Test,Wiki,Flying Templates,11,295,23,0,11,1,1,2010-02-05 14:20:01.328341-05
Test,Wiki,Flying Templates,11,253,24,0,10,1,1,2010-02-05 14:20:02.69466-05
Test,Wiki,Flying Templates,14,249,24,0,10,1,1,2010-02-05 14:20:07.72849-05
Test,Wiki,Flying Templates,15,293,26,0,10,1,1,2010-02-05 14:20:08.862465-05
Test,Wiki,Flying Templates,12,237,24,0,10,1,1,2010-02-05 14:20:37.768403-05
Test,Wiki,Flying Templates,8,337,25,0,11,1,1,2010-02-05 14:21:34.261699-05
Test,Wiki,Flying Templates,8,263,24,0,10,1,1,2010-02-05 14:21:35.603684-05
Test,Wiki,Flying Templates,8,309,26,0,10,1,1,2010-02-05 14:21:36.761192-05
Test,Wiki,Flying Templates,8,259,24,0,10,1,1,2010-02-05 14:21:38.114842-05
Test,Wiki,Flying Templates,9,324,25,0,10,1,1,2010-02-05 14:21:39.281108-05
Test,Wiki,Flying Templates,9,267,25,0,11,1,1,2010-02-05 14:21:40.638975-05
Test,Wiki,Flying Templates,9,314,26,0,10,1,1,2010-02-05 14:21:56.88129-05
Test,Wiki,Flying Templates,12,308,24,0,10,1,1,2010-02-05 14:22:01.910624-05
Test,Wiki,Flying Templates,12,270,27,0,11,1,1,2010-02-05 14:22:03.304158-05
Test,Wiki,Flying Templates,12,295,25,0,11,1,1,2010-02-05 14:22:04.443311-05
Test,Wiki,Flying Templates,13,548,249,0,11,1,1,2010-02-05 14:22:06.161189-05
Test,Wiki,Flying Templates,12,327,26,0,10,1,1,2010-02-05 14:20:33.99194-05
Test,Wiki,Flying Templates,12,270,23,0,10,1,1,2010-02-05 14:20:35.300064-05
Test,Wiki,Flying Templates,12,332,27,0,10,1,1,2010-02-05 14:20:36.482168-05
Test,Wiki,Flying Templates,12,302,24,0,9,1,1,2010-02-05 14:20:38.91056-05
Test,Wiki,Flying Templates,13,237,23,0,10,1,1,2010-02-05 14:20:40.265679-05
Test,Wiki,Flying Templates,14,303,24,0,10,1,1,2010-02-05 14:20:41.422052-05
Test,Wiki,Flying Templates,14,250,24,0,10,1,1,2010-02-05 14:20:45.288915-05
Test,Wiki,Flying Templates,19,264,24,0,10,1,1,2010-02-05 14:21:00.320322-05
Test,Wiki,Flying Templates,19,317,26,0,10,1,1,2010-02-05 14:21:01.489219-05
Test,Wiki,Flying Templates,22,249,26,0,10,1,1,2010-02-05 14:21:07.864932-05
Test,Wiki,Flying Templates,2,300,26,0,10,1,1,2010-02-05 14:21:11.530965-05
Test,Wiki,Flying Templates,2,243,25,0,11,1,1,2010-02-05 14:21:12.908862-05
Test,Wiki,Flying Templates,2,303,25,0,10,1,1,2010-02-05 14:21:14.052971-05
Test,Wiki,Flying Templates,3,248,24,0,10,1,1,2010-02-05 14:21:15.417013-05
Test,Wiki,Flying Templates,3,311,25,0,10,1,1,2010-02-05 14:21:16.595957-05
Test,Wiki,Flying Templates,6,302,24,0,10,1,1,2010-02-05 14:21:29.182041-05
Test,Wiki,Flying Templates,3,320,26,0,10,1,1,2010-02-05 14:21:44.303994-05
Test,Wiki,Flying Templates,4,267,26,0,11,1,1,2010-02-05 14:21:45.671584-05
Test,Wiki,Flying Templates,8,244,26,0,9,1,1,2010-02-05 14:21:50.669348-05
Test,Wiki,Flying Templates,8,293,23,0,10,1,1,2010-02-05 14:21:51.811332-05
Test,Wiki,Flying Templates,16,304,24,0,10,1,1,2010-02-05 14:20:51.439506-05
Test,Wiki,Flying Templates,16,273,26,0,11,1,1,2010-02-05 14:20:52.812794-05
Test,Wiki,Flying Templates,17,263,24,0,11,1,1,2010-02-05 14:20:55.311531-05
Test,Wiki,Flying Templates,18,303,25,0,10,1,1,2010-02-05 14:20:58.943672-05
Test,Wiki,Flying Templates,1,256,25,0,10,1,1,2010-02-05 14:21:10.387328-05
Test,Wiki,Flying Templates,3,263,26,0,10,1,1,2010-02-05 14:21:20.485913-05
Test,Wiki,Flying Templates,4,315,25,0,10,1,1,2010-02-05 14:21:21.641014-05
Test,Wiki,Flying Templates,4,248,25,0,10,1,1,2010-02-05 14:21:22.984136-05
Test,Wiki,Flying Templates,4,315,26,0,10,1,1,2010-02-05 14:21:26.673185-05
Test,Wiki,Flying Templates,5,249,25,0,11,1,1,2010-02-05 14:21:28.040294-05
Test,Wiki,Flying Templates,2,268,24,0,10,1,1,2010-02-05 14:21:43.146929-05
Test,Wiki,Flying Templates,17,271,29,0,12,1,1,2010-02-05 14:22:21.828518-05
Test,Wiki,Flying Templates,17,316,24,0,11,1,1,2010-02-05 14:22:23.01408-05
Test,Wiki,Flying Templates,1,334,37,0,10,1,1,2010-02-05 14:22:25.397906-05
Test,Wiki,Flying Templates,3,266,26,0,11,1,1,2010-02-05 14:22:29.087902-05
Test,Wiki,Flying Templates,3,321,26,0,10,1,1,2010-02-05 14:22:30.253633-05
Test,Wiki,Flying Templates,5,259,25,0,10,1,1,2010-02-05 14:22:34.096303-05
Test,Wiki,Flying Templates,5,313,27,0,10,1,1,2010-02-05 14:22:35.254064-05
Test,Wiki,Flying Templates,12,242,27,0,10,1,1,2010-02-05 14:22:54.407051-05
Test,Wiki,Flying Templates,16,255,25,0,10,1,1,2010-02-05 14:23:04.580397-05
Test,Wiki,Flying Templates,7,362,25,0,10,1,1,2010-02-05 14:21:31.771957-05
Test,Wiki,Flying Templates,8,256,25,0,11,1,1,2010-02-05 14:21:33.084069-05
Test,Wiki,Flying Templates,1,318,24,0,10,1,1,2010-02-05 14:21:41.801488-05
Test,Wiki,Flying Templates,5,311,26,0,10,1,1,2010-02-05 14:21:46.837821-05
Test,Wiki,Flying Templates,7,321,27,0,10,1,1,2010-02-05 14:21:49.337797-05
Test,Wiki,Flying Templates,14,491,133,0,12,1,1,2010-02-05 14:22:09.753844-05
Test,Wiki,Flying Templates,17,395,52,0,10,1,1,2010-02-05 14:22:16.014811-05
Test,Wiki,Flying Templates,17,439,84,0,10,1,1,2010-02-05 14:22:17.35982-05
Test,Wiki,Flying Templates,4,264,26,0,10,1,1,2010-02-05 14:22:31.554317-05
Test,Wiki,Flying Templates,5,302,27,0,10,1,1,2010-02-05 14:22:37.820838-05
Test,Wiki,Flying Templates,10,259,28,0,10,1,1,2010-02-05 14:22:49.341434-05
Test,Wiki,Flying Templates,15,304,28,0,10,1,1,2010-02-05 14:23:00.640035-05
Test,Wiki,Flying Templates,2,255,28,0,10,1,1,2010-02-05 14:23:09.639137-05
Test,Wiki,Flying Templates,2,273,26,0,11,1,1,2010-02-05 14:23:12.182169-05
Test,Wiki,Flying Templates,4,283,27,0,10,1,1,2010-02-05 14:23:48.843755-05
Test,Wiki,Flying Templates,6,233,26,0,10,1,1,2010-02-05 14:23:52.685396-05
Test,Wiki,Flying Templates,8,259,26,0,11,1,1,2010-02-05 14:21:53.215556-05
Test,Wiki,Flying Templates,9,297,24,0,11,1,1,2010-02-05 14:21:54.356638-05
Test,Wiki,Flying Templates,9,255,24,0,10,1,1,2010-02-05 14:21:55.72303-05
Test,Wiki,Flying Templates,9,266,24,0,10,1,1,2010-02-05 14:21:58.244384-05
Test,Wiki,Flying Templates,11,255,26,0,10,1,1,2010-02-05 14:22:00.758748-05
Test,Wiki,Flying Templates,14,380,51,0,11,1,1,2010-02-05 14:22:11.025397-05
Test,Wiki,Flying Templates,16,395,52,0,11,1,1,2010-02-05 14:22:14.76083-05
Test,Wiki,Flying Templates,17,491,108,0,11,1,1,2010-02-05 14:22:18.783791-05
Test,Wiki,Flying Templates,5,276,27,0,10,1,1,2010-02-05 14:22:39.186601-05
Test,Wiki,Flying Templates,6,313,27,0,10,1,1,2010-02-05 14:22:40.342036-05
Test,Wiki,Flying Templates,7,272,26,0,11,1,1,2010-02-05 14:22:41.741344-05
Test,Wiki,Flying Templates,9,264,27,0,11,1,1,2010-02-05 14:22:44.263977-05
Test,Wiki,Flying Templates,10,296,31,0,13,1,1,2010-02-05 14:22:46.836188-05
Test,Wiki,Flying Templates,10,297,26,0,11,1,1,2010-02-05 14:22:47.985365-05
Test,Wiki,Flying Templates,10,311,26,0,10,1,1,2010-02-05 14:22:50.495214-05
