test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Wiki,Sync Kit,4,251,24,1,11,1,1,2010-02-10 17:30:51.510283-05
Test,Wiki,Sync Kit,14,339,0,0,12,1,1,2010-02-10 17:31:15.358307-05
Test,Wiki,Sync Kit,14,301,0,0,11,1,1,2010-02-10 17:31:16.500707-05
Test,Wiki,Sync Kit,14,265,23,1,12,1,1,2010-02-10 17:31:17.605891-05
Test,Wiki,Sync Kit,14,405,34,2,12,1,1,2010-02-10 17:31:18.984494-05
Test,Wiki,Sync Kit,19,322,0,0,11,1,1,2010-02-10 17:31:33.420544-05
Test,Wiki,Sync Kit,2,394,26,2,11,1,1,2010-02-10 17:31:45.248579-05
Test,Wiki,Sync Kit,3,324,23,1,12,1,1,2010-02-10 17:31:51.411435-05
Test,Wiki,Sync Kit,4,323,39,3,19,1,1,2010-02-10 17:31:56.373525-05
Test,Wiki,Sync Kit,7,262,23,2,11,1,1,2010-02-10 17:32:03.831508-05
Test,Wiki,Sync Kit,13,257,23,2,11,1,1,2010-02-10 17:32:38.405682-05
Test,Wiki,Sync Kit,14,338,22,2,11,1,1,2010-02-10 17:32:39.714484-05
Test,Wiki,Sync Kit,2,318,24,2,12,1,1,2010-02-10 17:33:40.086994-05
Test,Wiki,Sync Kit,4,283,28,2,11,1,1,2010-02-10 17:30:20.018849-05
Test,Wiki,Sync Kit,5,311,22,1,11,1,1,2010-02-10 17:30:21.289384-05
Test,Wiki,Sync Kit,6,332,22,2,11,1,1,2010-02-10 17:30:24.990176-05
Test,Wiki,Sync Kit,1,772,144,89,21,1,1,2010-02-10 17:30:46.782692-05
Test,Wiki,Sync Kit,8,276,33,2,11,1,1,2010-02-10 17:30:56.329112-05
Test,Wiki,Sync Kit,10,304,22,1,12,1,1,2010-02-10 17:30:58.729032-05
Test,Wiki,Sync Kit,10,312,21,1,12,1,1,2010-02-10 17:30:59.984854-05
Test,Wiki,Sync Kit,11,309,22,2,11,1,1,2010-02-10 17:31:01.140143-05
Test,Wiki,Sync Kit,12,298,22,1,11,1,1,2010-02-10 17:31:04.795375-05
Test,Wiki,Sync Kit,15,332,31,2,12,1,1,2010-02-10 17:31:20.169707-05
Test,Wiki,Sync Kit,15,292,0,0,11,1,1,2010-02-10 17:31:21.444497-05
Test,Wiki,Sync Kit,16,342,23,1,11,1,1,2010-02-10 17:31:26.381895-05
Test,Wiki,Sync Kit,1,317,23,1,11,1,1,2010-02-10 17:31:42.545602-05
Test,Wiki,Sync Kit,4,364,0,0,11,1,1,2010-02-10 17:31:55.196237-05
Test,Wiki,Sync Kit,6,355,23,1,11,1,1,2010-02-10 17:32:01.408835-05
Test,Wiki,Sync Kit,8,415,22,2,11,1,1,2010-02-10 17:32:05.210963-05
Test,Wiki,Sync Kit,8,248,0,0,20,1,1,2010-02-10 17:32:06.306068-05
Test,Wiki,Sync Kit,11,345,21,2,11,1,1,2010-02-10 17:30:36.25453-05
Test,Wiki,Sync Kit,11,341,22,2,11,1,1,2010-02-10 17:30:37.443666-05
Test,Wiki,Sync Kit,15,362,23,2,12,1,1,2010-02-10 17:30:42.367714-05
Test,Wiki,Sync Kit,15,286,22,2,11,1,1,2010-02-10 17:30:44.798847-05
Test,Wiki,Sync Kit,2,294,21,2,11,1,1,2010-02-10 17:30:47.919324-05
Test,Wiki,Sync Kit,3,313,21,2,11,1,1,2010-02-10 17:30:50.429997-05
Test,Wiki,Sync Kit,5,420,23,2,11,1,1,2010-02-10 17:30:52.864727-05
Test,Wiki,Sync Kit,7,307,26,1,11,1,1,2010-02-10 17:30:55.199032-05
Test,Wiki,Sync Kit,9,298,21,1,11,1,1,2010-02-10 17:30:57.572653-05
