test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Blog,Traditional,20,308,0,0,0,1,1,2010-02-10 11:35:36.619681-05
Test,Blog,Traditional,23,362,0,0,0,1,1,2010-02-10 11:35:40.24069-05
Test,Blog,Traditional,27,389,0,0,0,1,1,2010-02-10 11:35:45.084393-05
Test,Blog,Traditional,1,424,0,0,0,1,1,2010-02-10 11:35:47.573431-05
Test,Blog,Traditional,4,310,0,0,0,1,1,2010-02-10 11:35:51.195191-05
Test,Blog,Traditional,24,381,0,0,0,1,1,2010-02-10 11:33:33.527405-05
Test,Blog,Traditional,2,400,0,0,0,1,1,2010-02-10 11:33:37.282146-05
Test,Blog,Traditional,7,311,0,0,0,1,1,2010-02-10 11:33:43.236366-05
Test,Blog,Traditional,10,376,0,0,0,1,1,2010-02-10 11:33:46.935239-05
Test,Blog,Traditional,11,307,0,0,0,1,1,2010-02-10 11:33:48.080525-05
Test,Blog,Traditional,13,355,0,0,0,1,1,2010-02-10 11:33:50.491941-05
Test,Blog,Traditional,15,281,0,0,0,1,1,2010-02-10 11:33:52.835086-05
Test,Blog,Traditional,17,305,0,0,0,1,1,2010-02-10 11:33:55.156796-05
Test,Blog,Traditional,21,300,0,0,0,1,1,2010-02-10 11:33:59.956121-05
Test,Blog,Traditional,4,411,0,0,0,1,1,2010-02-10 11:34:13.065028-05
Test,Blog,Traditional,8,385,0,0,0,1,1,2010-02-10 11:34:17.975868-05
Test,Blog,Traditional,9,319,0,0,0,1,1,2010-02-10 11:34:19.142091-05
Test,Blog,Traditional,12,396,0,0,0,1,1,2010-02-10 11:34:22.885701-05
Test,Blog,Traditional,13,300,0,0,0,1,1,2010-02-10 11:34:24.030948-05
Test,Blog,Traditional,23,354,0,0,0,1,1,2010-02-10 11:34:35.728665-05
Test,Blog,Traditional,29,279,0,0,0,1,1,2010-02-10 11:34:42.794608-05
Test,Blog,Traditional,12,386,0,0,0,1,1,2010-02-10 11:35:00.546988-05
Test,Blog,Traditional,16,369,0,0,0,1,1,2010-02-10 11:35:05.145955-05
Test,Blog,Traditional,17,301,0,0,0,1,1,2010-02-10 11:35:06.279327-05
Test,Blog,Traditional,22,357,0,0,0,1,1,2010-02-10 11:35:12.167283-05
Test,Blog,Traditional,10,263,0,0,0,1,1,2010-02-10 11:35:24.954624-05
Test,Blog,Traditional,11,420,0,0,0,1,1,2010-02-10 11:35:26.221173-05
Test,Blog,Traditional,17,336,0,0,0,1,1,2010-02-10 11:35:33.131163-05
Test,Blog,Traditional,18,250,0,0,0,1,1,2010-02-10 11:35:34.220056-05
Test,Blog,Traditional,25,481,0,0,0,1,1,2010-02-10 11:35:42.685127-05
Test,Blog,Traditional,4,398,0,0,0,1,1,2010-02-10 11:33:39.71382-05
Test,Blog,Traditional,8,398,0,0,0,1,1,2010-02-10 11:33:44.491012-05
Test,Blog,Traditional,16,347,0,0,0,1,1,2010-02-10 11:33:54.022827-05
Test,Blog,Traditional,20,374,0,0,0,1,1,2010-02-10 11:33:58.822346-05
Test,Blog,Traditional,22,357,0,0,0,1,1,2010-02-10 11:34:01.166115-05
Test,Blog,Traditional,23,270,0,0,0,1,1,2010-02-10 11:34:02.266465-05
Test,Blog,Traditional,28,391,0,0,0,1,1,2010-02-10 11:34:08.233163-05
Test,Blog,Traditional,7,295,0,0,0,1,1,2010-02-10 11:34:16.753454-05
