file,strategy,frequency,highest_rate,attempted_rate,avg_data
test_freq_1_per_day_tokyo.txt,Flying Templates,1,515.400000,519,3571.000000
test_freq_1_per_day_synckit.txt,Sync Kit,1,467.200000,475,3572.000000
test_freq_1_per_day_traditional.txt,Traditional,1,248.500000,253,104615.000000
