file,rate,total_requests,concurrent_connections,request_rate,reply_rate_avg,reply_rate_stdev,reply_samples,total_size,200_statuses,net_io
test_freq_4_per_update_tokyo.txt,520,4288,1020,79.3,84.0,76.3,10,63127.0,3784,4889.9 KB/s
test_freq_4_per_update_tokyo.txt,279,5983,1020,74.2,74.4,63.0,16,67833.0,5653,4927.6 KB/s
test_freq_4_per_update_tokyo.txt,159,10946,525,128.6,128.7,68.1,17,69087.0,10473,8699.0 KB/s
test_freq_4_per_update_tokyo.txt,99,10946,15,108.3,108.2,9.3,20,69087.0,10473,7326.8 KB/s
test_freq_4_per_update_tokyo.txt,69,10946,5,75.5,75.6,8.5,28,71355.0,10716,5274.3 KB/s
test_freq_4_per_update_tokyo.txt,54,10946,4,59.1,59.0,7.8,37,73503.0,10946,4252.0 KB/s
test_freq_4_per_update_tokyo.txt,61,10946,4,66.8,66.7,8.1,32,73503.0,10946,4803.0 KB/s
test_freq_4_per_update_tokyo.txt,65,10946,5,71.1,71.1,8.8,30,73503.0,10946,5117.8 KB/s
test_freq_4_per_update_tokyo.txt,67,10946,5,73.3,73.3,6.3,29,73503.0,10946,5275.3 KB/s
test_freq_1_per_update_tokyo.txt,520,4199,1020,66.7,69.4,70.9,12,64582.0,3987,4186.4 KB/s
test_freq_1_per_update_tokyo.txt,279,6591,1020,83.4,87.7,68.6,15,66978.0,6569,5461.1 KB/s
test_freq_1_per_update_tokyo.txt,159,11132,428,136.6,139.1,66.1,16,67380.0,11132,9008.6 KB/s
test_freq_1_per_update_tokyo.txt,99,11132,14,110.2,110.0,11.4,20,67380.0,11132,7267.1 KB/s
test_freq_1_per_update_tokyo.txt,129,11132,33,143.6,143.6,8.7,15,67380.0,11132,9468.7 KB/s
test_freq_1_per_update_tokyo.txt,144,11132,44,159.9,160.4,7.6,13,67380.0,11132,10547.2 KB/s
test_freq_1_per_update_tokyo.txt,151,11132,78,167.2,167.1,5.6,13,67380.0,11132,11027.5 KB/s
test_freq_1_per_update_tokyo.txt,155,11132,190,165.2,169.6,7.2,13,67380.0,11132,10894.3 KB/s
test_freq_1_per_update_tokyo.txt,157,11132,183,160.0,170.8,10.8,13,67380.0,11132,10551.6 KB/s
test_freq_0.33_per_update_synckit.txt,520,8420,1020,156.5,167.0,182.1,10,17734.0,8351,2744.7 KB/s
test_freq_0.33_per_update_synckit.txt,279,11146,81,309.7,310.7,10.0,7,17451.0,11146,5346.9 KB/s
test_freq_0.33_per_update_synckit.txt,399,9516,1020,146.7,157.4,165.1,12,16610.0,9512,2411.5 KB/s
test_freq_0.33_per_update_synckit.txt,339,11146,307,283.5,318.2,131.1,7,17451.0,11146,4893.4 KB/s
test_freq_0.33_per_update_synckit.txt,309,11146,113,343.0,345.0,5.6,6,17451.0,11146,5921.5 KB/s
test_freq_0.33_per_update_synckit.txt,324,11146,130,359.2,361.3,6.0,6,17451.0,11146,6200.7 KB/s
test_freq_0.33_per_update_synckit.txt,331,11146,234,366.3,367.6,14.7,6,17451.0,11146,6323.3 KB/s
test_freq_0.33_per_update_synckit.txt,335,11146,180,363.5,369.9,9.3,6,17451.0,11146,6275.8 KB/s
test_freq_0.33_per_update_synckit.txt,337,11146,169,372.3,376.1,11.1,5,17451.0,11146,6426.5 KB/s
test_freq_4_per_update_synckit.txt,520,10283,1020,266.6,293.8,235.1,7,8635.0,10199,2308.0 KB/s
test_freq_4_per_update_synckit.txt,279,10946,62,304.0,305.3,9.8,7,8925.0,10946,2717.6 KB/s
test_freq_4_per_update_synckit.txt,399,10946,140,433.7,435.7,3.1,5,8925.0,10946,3877.2 KB/s
test_freq_4_per_update_synckit.txt,459,10946,802,312.2,312.7,208.4,7,8925.0,10946,2791.0 KB/s
test_freq_4_per_update_synckit.txt,429,10946,235,443.6,465.7,12.5,4,8925.0,10946,3965.6 KB/s
test_freq_4_per_update_synckit.txt,444,10946,229,481.4,484.2,11.5,4,8925.0,10946,4303.3 KB/s
test_freq_4_per_update_synckit.txt,451,10946,619,323.7,364.7,188.9,6,8925.0,10946,2893.4 KB/s
test_freq_4_per_update_synckit.txt,447,10946,321,413.8,437.3,93.0,5,8925.0,10946,3699.4 KB/s
test_freq_4_per_update_synckit.txt,445,10946,368,428.8,436.6,84.4,5,8925.0,10946,3833.3 KB/s
test_freq_0.5_per_update_synckit.txt,520,9622,1020,151.2,159.2,207.4,12,12442.0,9603,1871.8 KB/s
test_freq_0.5_per_update_synckit.txt,279,10722,54,297.9,299.0,7.3,7,12447.0,10722,3688.9 KB/s
test_freq_0.5_per_update_synckit.txt,399,10722,771,303.8,306.3,165.2,7,12447.0,10722,3761.1 KB/s
